"","GSM2183532_NTak_LBOV_Ext_Biopsy_ATR10_HG133_2-a1.CEL.gz","GSM2183533_NTak_LBOV_Ext_Biopsy_ATR11_HG133_2-a1.CEL.gz","GSM2183534_NTak_LBOV_Ext_Biopsy_ATR18_HG133_2-a1_2.CEL.gz","GSM2183535_NTak_LBOV_Ext_Biopsy_ATR9_HG133_2-a1.CEL.gz","GSM2183536_NTak_LBOV_Ext_Biopsy_ATR9_2_HG133_2-a1.CEL.gz","GSM2183537_NTak_LBOV_Ext_Biopsy_2005scoop30_HG133_2-a1.CEL.gz","GSM2183538_NTak_LBOV_Ext_Biopsy_2005scoop37_HG133_2-a1.CEL.gz","GSM2183539_NTak_LBOV_Ext_Biopsy_2000HSOA10_HG133_2-a1.CEL.gz","GSM2183540_NTak_LBOV_Ext_Biopsy_2003OA11_HG133_2-a1.CEL.gz","GSM2183541_NTak_LBOV_Ext_Biopsy_2003OA12_HG133_2-a1.CEL.gz","GSM2183542_NTak_LBOV_Ext_Biopsy_2003OA17_HG133_2-a1.CEL.gz","GSM2183543_NTak_LBOV_Ext_Biopsy_2003OA18_HG133_2-a1.CEL.gz","GSM2183544_NTak_LBOV_Ext_Biopsy_2005scoop32_HG133_2-a1.CEL.gz","GSM2183545_NTak_LBOV_Ext_Biopsy_2005scoop36_HG133_2-a1.CEL.gz","GSM2183546_NTak_LBOV_Ext_Biopsy_2006scoop48_HG133_2-a1.CEL.gz","GSM2183547_NTak_LBOV_Ext_Biopsy_LUMC3_HG133_2-a1.CEL.gz","GSM2183548_NTak_LBOV_Ext_Biopsy_LUMC59_HG133_2-a1.CEL.gz"
"211170_s_at",3.44594298370956,3.55772390606732,3.61146035934114,3.65564241080524,3.56235643581374,3.61773084330329,3.72221994168118,3.68666973006208,3.70735644200784,3.5570476859148,3.61146035934114,3.59757031946484,3.65564241080524,3.52604457045561,3.7128389371293,3.83819167835775,3.65564241080524
"211171_s_at",3.73179714189286,4.09329460128621,3.73365873722139,4.14892290556887,4.09673363716911,4.26524351704609,4.16964919981667,3.7371627922258,4.01316346718566,3.89157392842645,3.37584970981674,3.98805527293581,4.53924433052881,3.70463064840204,3.58911643905469,3.69916464499427,3.77390037306876
"211172_x_at",6.33078073433752,6.9642736581785,6.53757643671731,6.98906680744009,6.33078073433752,6.85043207498181,6.48665743390529,6.34867382662178,6.17648925685444,5.86014576185222,6.06476989728397,5.78001235191764,6.32098397146185,6.57484388589037,6.02993258632727,6.28732146055132,6.33078073433752
"211173_at",5.25042040599166,5.59844917515862,5.12236827629755,5.40419916887011,5.62062902198559,5.92212260798831,5.37457051476873,5.56151655895214,5.47149832085435,5.31797394782614,5.28186861122594,5.25364426486322,5.37457051476873,5.78002450498751,5.50680634890123,5.47330443722792,4.93471077967335
"211174_s_at",4.42900896152283,4.84263280486877,4.42380339724047,4.80329952261105,4.11343281670678,4.77948823080386,4.30345119901269,4.1551955282527,4.35546722800091,4.28965176627906,4.38670970004064,3.82985785250268,4.4676901284899,4.31667110195817,4.3738628462937,4.33913127179975,4.11152256197511
"211175_at",5.23591039616388,5.47338133152611,5.26398232223949,5.38061748383269,5.4999532772611,5.98577320919402,5.65909113833302,5.38061748383269,5.24350317902284,5.08246669427018,5.23890998932244,5.12910586823649,5.38061748383269,5.5255012034308,5.62270894818091,5.60551003791792,4.87582107783919
"211176_s_at",4.51312178116236,4.83104224122254,3.94157062376749,4.95241984203764,4.99460781173082,4.14219158689552,4.11401600283148,4.58851711044114,4.08445463779526,4.23938667076383,4.02893528991733,3.88928975025802,4.23468054811863,4.32932953277073,4.43120934204151,4.83157551779792,4.13115351065541
"211177_s_at",6.19320470176112,6.57707647774082,5.80991851307987,6.19327715873605,5.76099484748054,5.76435203175765,5.73098820139931,5.58889131020685,6.10916632128171,5.83246006523667,5.85349766131615,5.98444680408663,5.70634715817208,5.89484312316263,6.278491494159,6.96633333332879,6.38231001720545
"211178_s_at",4.25775348164164,4.72531744407035,4.54080447164607,4.7364859853831,4.65348615491532,4.36372411901987,4.40167860068703,4.15872080641958,4.87394704699003,4.82300603983046,5.95720388342087,4.84159394625565,4.45883814825,5.10108225053745,4.33924357629256,5.76654426898184,4.73301747467735
"211179_at",3.00177425697144,3.09058313518521,2.98739272738853,2.96800840596893,3.12300091918311,3.16725414671779,3.13430479538952,3.04156030032912,3.07634341071242,3.0069424748982,3.07533421113505,3.00548416627823,3.11221578620082,2.90558322268869,3.02320459478333,3.13376562129089,3.04156030032912
"211180_x_at",4.50470513587525,5.72450838889049,4.781981420187,5.32090763628388,4.76300109292129,5.23180707168056,4.781981420187,4.54909212221804,4.71480017467892,4.29591765737856,4.72336107800226,4.49275131366517,5.19620107066843,4.53700425518552,4.6301119210909,5.8972044312093,4.72501725395433
"211181_x_at",5.25007847378625,5.35738365803855,5.00300813430015,4.85789404358433,4.79255407078868,5.68326971578729,5.33509307999709,5.00957513066957,4.75538976778181,4.64036045647491,5.02579810023514,4.82540310756683,5.43362261856,4.87741349578274,5.45723873948212,4.92589105135083,4.52909848899612
"211182_x_at",4.77150808530232,4.89191911502927,4.55769565177485,4.88152222899468,4.77861494980249,5.33509307999709,4.69219193306143,4.67199355695635,4.6466548994309,4.22294388253544,4.37775104973797,4.21842614412391,4.90894979111369,4.6664972310317,4.89650643711933,4.66513286485086,4.32438007580679
"211184_s_at",4.26493986964528,4.48942171559906,3.9987077866492,4.10616595112069,4.13540362761894,4.35060961047395,4.06487405663235,4.15666068229077,4.13540362761894,3.95807290493241,4.10856891233304,3.94130864097528,4.60987446773878,4.18772128973815,4.2914652453643,4.53372144542594,3.90183604267597
"211185_s_at",11.9704598509835,11.503757536168,12.1777984652381,12.3647155155822,12.0656051896871,11.1099950651921,11.0823145438672,11.2326332564406,11.5357824187685,11.7448968582588,11.4045199043202,11.594834674588,11.2234436721823,11.9368662901347,11.594834674588,10.1123779592211,12.9829300687423
"211186_s_at",4.88472360250919,5.36308747846076,4.81778496622746,4.86834354338004,4.81778496622746,5.08218585291841,5.11684383670255,5.03800351705993,4.74322229921274,4.51265210943255,4.3084050515424,4.62329968374038,5.15897811950969,4.93850393915796,4.75739164291425,5.53151368291343,4.52753584097544
"211187_at",2.95669478369793,3.02806063681807,2.86662957903506,3.00088722146917,3.09309509522981,3.09054706072471,3.103796827676,2.89977097413563,2.96845719883989,2.99702024181821,3.10010688968339,3.04816131723756,3.00088722146917,3.18454463492993,3.16939236335919,2.99014591230566,3.02806063681807
"211188_at",4.41428456926038,3.87410586136288,3.94658448666662,4.21000151388289,4.25520284495664,4.69429098752411,4.10347386723294,4.09320896082802,4.11690302453581,3.91380275323465,4.09320896082802,3.77390037306876,4.41588870466955,4.09923182618363,4.45838919671971,4.17821438643556,3.93212355833896
"211189_x_at",4.24845410341013,4.2143778661342,4.32230909682893,4.74657682363949,4.6778231435624,4.74101101072267,4.28427645853357,4.31551203156612,4.42733115354889,4.20290579540947,4.25064046906015,4.31113690127527,4.71324783374814,4.57263862901392,4.28134457328764,4.30363538581674,4.07128092612775
"211190_x_at",5.43376241032888,5.84301992556329,5.53797776800823,5.68086172749178,6.03652238130894,6.04611171998657,5.9382099757409,5.71777091829918,5.87861986749408,5.61240996277818,5.49960693438129,5.8098619125919,6.16305633713225,5.96243167218666,5.27620584475194,5.71777091829918,4.92343595094437
"211191_at",3.62741013463936,3.86629532715607,3.69501256867608,3.90476083703959,3.62852925982734,3.73987367787761,3.52440435782628,3.67381828421724,3.60254277421353,3.19740829138647,3.59218239880832,3.63270133303387,3.5014315900927,3.62852925982734,3.62852925982734,3.99539713685104,3.34270177984171
"211192_s_at",4.79963220852139,4.26373915228677,5.65416877408838,6.12339739947734,5.8616231104948,5.72244690913945,6.35797574888401,3.72873006202691,6.53534132580645,5.79865885149901,6.83155988873711,6.86928816554119,6.8088762270583,6.41824138356362,5.8616231104948,5.89374960601855,4.97694522931967
"211193_at",3.9581899063522,4.17128885075407,3.72368163699898,3.54429959803937,3.62257166242932,3.44966313390812,3.45305334556152,3.46936321984759,3.36897114135691,3.38083760637792,3.2409742337289,3.54860811965614,3.70381531054116,3.43707959516139,3.68501785159968,3.85373960761994,3.74223913615249
"211194_s_at",3.88587257057087,3.98915290285779,3.74171061264994,3.78328037916908,3.74171061264994,3.94238519707809,3.74171061264994,3.80805358144443,3.64372390360509,3.58185910323998,3.47906387055023,3.60113025412729,3.80755795798434,3.73907722512387,3.95125069873785,3.712857098631,3.74171061264994
"211195_s_at",5.01028474065757,5.06073173398497,4.87096355260075,4.72270085276475,4.82518345983777,5.50147488218799,5.72154960619504,4.6695149969942,4.88866839182073,4.56875508831762,4.52861898168324,4.75654969922433,6.28687311911795,4.83739642859032,5.32230965400716,5.6777123449534,4.41225788982024
"211196_at",3.40349629100029,3.59589187852144,3.47143960014839,3.27414885477338,3.51773051744137,3.53780553318451,3.38388581417487,3.50403625667157,3.39910214747737,3.32121830568789,3.3262397660443,3.15257883328013,3.21311304555163,3.3294248121149,3.45311923528709,3.50306778451557,3.37282441486809
"211197_s_at",5.10789894524849,5.08582932669487,5.23781655648521,5.25248300528677,5.20787830254359,5.94113123575074,5.08032941095521,5.12155131815444,5.45153634605991,5.13869048053655,5.34939658802002,5.11703852781005,5.31901823393979,5.02706993661761,5.07575200399506,5.63406046057232,5.2215572657106
"211198_s_at",6.43498976334558,6.11194287548833,6.06991502196503,5.87419269079408,5.72055236967191,6.54741025078693,6.40322844690555,5.97414502036759,6.34412806305186,5.9578017071558,5.86077276284183,6.1686138837683,6.11194287548833,6.11423819376493,6.10600327059256,6.46961057322774,5.84898992893988
"211199_s_at",3.94119542462291,4.13595863326369,3.83029062612948,4.01854974702729,4.15251736547716,4.2314059685924,3.93090128099118,3.7374750396094,4.06650992924403,4.06980441808395,3.90884434940618,4.13368314220902,4.06885963695128,3.85459763095423,3.94247707498712,3.94119542462291,3.71890485926739
"211200_s_at",6.77834725761696,6.86651020567022,6.68223434739667,5.68382430346882,5.99608912249697,6.07321185079234,6.24008496688196,5.83766752430599,5.91434194360086,6.43717823004235,6.04041185184641,6.4205955899803,6.00151533360955,6.10310237551967,7.56385963243956,6.15501643172183,6.69773905966655
"211201_at",3.70792251063024,3.87460587999914,3.42555591679154,3.71155965545571,3.73636527466235,4.08213985605176,3.79107028653059,3.79545033722126,3.88240035686526,3.68278945376365,3.37531077991625,3.44767132033109,3.99213857070904,3.83124595710023,3.74092767112552,3.92266148086637,3.47195019928334
"211202_s_at",7.45063511298809,6.89192662318626,8.24928976957935,8.13683171052467,8.2388648195672,7.37309285398364,7.90011407064335,8.17739925100695,8.75605823907127,8.90665681657208,8.66333487420782,9.03247701649648,7.80652876639655,8.3625347405985,7.82226102221029,7.53158371817239,8.86793335123313
"211203_s_at",4.60677975499383,4.84845815478849,4.54177584614636,4.80465094867974,4.63868315573605,4.97246822990171,4.73197344963012,4.55669283509214,4.31607920094535,4.40571333493557,4.13202716896995,4.26268265033799,4.54634021621539,4.62115550211686,4.55669283509214,4.22820218800477,4.59035978778834
"211204_at",4.21386431461432,4.6971394037269,4.45293909589912,4.67734826406521,4.3838532544601,5.12313762548706,4.26052080661891,4.37835296737455,4.52071439292403,4.24070315272336,4.31346615676204,4.36495154038471,4.59205877258339,4.31813351087141,4.39564928840211,4.40275511638883,3.73634669057609
"211205_x_at",3.7527472050088,3.98893964925614,4.16447294621004,3.74339241646484,3.94843484137863,3.81595953444552,3.87662092456281,3.92103408344239,3.98483681315999,3.74673090592531,3.6094859763886,3.7171442205522,3.87662092456281,3.99822165232666,3.87662092456281,3.87662092456281,3.87017452350698
"211207_s_at",3.38942165985999,3.6017640169137,3.10300497839637,3.03460202861685,3.1065518107563,3.10300497839637,2.83143618733671,3.07458903521607,3.10300497839637,2.93595259267612,2.93857570363089,2.95205931561095,2.89073609168908,3.12710235457187,3.24756603906861,3.07505113792248,3.43562967466569
"211208_s_at",6.25743366084082,5.91240227147423,6.68052847568437,6.86270871133492,6.93638823862736,6.76171029484901,7.0934149437555,7.34822967150803,7.1657929215257,7.53468170605625,7.91392619954796,7.05325975893975,6.47575677093224,7.11600010393953,6.65416578467539,6.86550554130201,6.93545287971175
"211209_x_at",4.02434071370124,3.76994501495501,4.16238694529369,4.4356400063142,3.94297300799841,4.53872462414346,3.64456031232892,3.85996764004825,3.79706485309105,3.85996764004825,3.50597577529749,3.57917557471294,3.73922585823966,3.85996764004825,3.78954691208399,3.99275596094446,3.57491392856876
"211210_x_at",5.24797502460611,5.32911006503655,5.26795704411445,5.80370541921992,5.16627174492792,5.6796358417785,5.23175371511719,5.41524674561371,5.12357645302756,5.21402206011909,5.03111452834661,4.77262818383038,5.21526645602556,5.27928405343228,5.15862747908777,5.36130214063233,4.8918728592084
"211211_x_at",4.63363385520987,4.81504041543143,4.55332540122617,5.07662938338344,4.64126031023747,5.59665273734876,4.63363385520987,4.79355984996816,4.59100720523328,4.41502696612413,4.12005809517636,4.25423343313073,4.78824932772125,4.7033807397398,4.5125726183695,4.50066989349393,4.37252267915037
"211212_s_at",3.47717789241361,3.48767101949028,3.55460067261756,3.54099214946583,3.13408035981268,3.30636694852588,3.94945490484709,3.72808155965564,4.04099491418214,4.06745697742985,4.20574616371067,4.31809675449851,3.76978288447558,3.58785592003735,4.17128885075407,3.6294011935011,3.6145502930701
"211213_at",3.24603271396198,3.19623681601096,3.11056586612837,3.0024622353895,3.35361203720386,3.66500434021366,3.21614270076741,3.19623681601096,3.17622285096452,3.18003576741528,3.23216455504008,3.33466543390123,3.27109897155567,2.77987853462189,3.23817398477716,3.19623681601096,3.01886294980857
"211214_s_at",3.59691254564809,3.47329606360031,3.48061976912884,3.48414596151472,3.63584957020211,4.27460657625622,4.00667805297036,3.65889476376262,3.60025923557574,3.5931872307473,3.67422320800718,3.5873271736142,3.85996764004825,3.78761402870987,3.84688752379834,3.64601637653305,3.29888119361236
"211215_x_at",5.33654244921988,5.5572423228887,5.3154529820809,5.8492795633487,5.3154529820809,5.93244619517546,5.55475628213699,5.25093567925391,5.19206316013647,5.25738434440373,5.34126103259241,4.90939697180236,5.42868971620383,5.41457650575877,5.24415295140585,5.34021284903543,5.466197789953
"211217_s_at",6.77483063519697,6.61083380724349,6.29899104834607,6.15805379590438,6.3727540809697,6.9373900015329,6.54663454824493,6.54828686044625,6.63182564103591,6.15863541218129,6.06600357684962,6.33793514398266,6.92739919485487,6.42555116407517,6.42716786422183,6.86849268213561,5.98390736659581
"211218_at",3.41794007873061,3.66357312792619,3.36523924555253,3.63468817368959,3.30669278486112,3.64961899547746,3.63100887546417,3.4179930564242,3.37753604350724,3.62023951799461,3.28407584149134,3.42440108617556,3.53822460257913,3.41598948883964,3.5848158336694,3.61805775378941,3.33844129901887
"211219_s_at",4.22913658634347,4.21531226447289,4.05768116233887,4.16916352749646,4.36465851735857,4.63432268388412,4.12234493943902,4.2713860471447,4.24854348077475,4.15854333370227,4.26806276758155,4.11152256197511,4.49514231591192,4.35870195373119,4.22913658634347,4.25294811846787,4.1853561425339
"211220_s_at",4.46134423127796,3.89590187582486,3.59478391228372,3.69888409157339,3.5855338035266,3.42911100229226,3.23786573841886,3.39054832863062,3.64601637653305,3.37090625912612,3.74909573631911,3.22171756037237,3.43392952243217,3.64601637653305,4.66379065435344,3.64601637653305,4.0007243514806
"211221_at",3.93090128099118,4.2143778661342,4.19952284337405,4.03355274447729,3.91823489010809,4.21275624769345,4.601275890019,4.14810842690394,3.89014787710774,3.78852520922293,3.65010720780098,4.05689582635163,4.28634789945742,4.078756694368,4.08855809467885,4.80664921126497,4.08855809467885
"211222_s_at",5.68416290252492,6.2186465304102,5.20478966947015,4.87430675064517,5.15260309762093,5.74430654973939,5.21256354552248,5.47973909980807,5.4715115764284,5.15260309762093,5.11917353077682,5.07033154851748,5.21526645602556,5.498269424908,5.57104039983554,5.67709251224186,5.49683622376628
"211223_at",5.02416291992917,5.13379301614385,4.79663894389713,5.02416291992917,4.8301087372498,5.88923515759138,5.33380401651147,5.20645227017599,4.68242454966654,4.85968891065008,4.5005827841983,4.62065864388645,5.06496069437056,5.02416291992917,5.26119186999472,5.37491125293831,4.72575984827742
"211224_s_at",4.59618167904118,4.38196384457867,4.45166310070741,4.4798395445395,4.54466825433137,5.13830058865251,4.45350926904092,4.349855755995,4.43730763727142,4.03648634417799,4.44364370913657,4.2266871454883,4.66829745466557,4.42638987843707,4.45166310070741,4.46224250022818,4.31260437253318
"211225_at",5.60735392301875,6.30133673583954,6.09146008357777,6.33710913685216,5.62911461542445,6.35159559016381,5.74418845350201,5.76864996699284,5.82550184559589,5.30038362646902,5.46410525088173,5.57236423453053,5.49039880238155,5.72096891013979,5.88341880735633,6.20146135242016,5.87833095137457
"211226_at",3.67212030465268,3.87959085812065,3.74901012129536,3.63486774136487,3.55556519873791,3.83273174177869,3.49336261093531,3.49743878567818,3.70958654417263,3.36312125179052,3.40477279306002,3.61087933575383,3.77814371254947,3.47947974749992,3.89522352632988,3.90439632671846,3.52611489801879
"211227_s_at",3.13408035981268,3.20721920164611,3.20307038380896,3.15887950850177,3.42122502106457,3.13408035981268,3.07332767768738,3.09849269064485,3.3474206562802,2.99408342916291,3.12667930854719,3.13408035981268,3.04663013705468,3.16406569366425,3.01636944425583,3.08507988457089,3.0265368920532
"211228_s_at",6.06050510171086,6.64947234692848,6.11946144900035,5.70878783388486,5.66309226804552,6.13458400552455,5.86272869913734,5.76614614686695,5.49377145055657,6.13533873898512,5.82617170130969,5.86272869913734,5.62323110952839,5.00836513388653,6.28013038589585,5.28684563846403,6.02126555971768
"211230_s_at",5.43709795857001,6.41903707604359,5.56495637344555,6.28306599418259,5.28672165698348,5.56350452246767,5.36915154262689,5.13163418906102,5.02232953278027,4.97789429727341,5.17932774880707,4.66949915239522,4.92427899711589,5.04275409641245,5.78665482485671,5.8553163333532,5.459051721682
"211231_x_at",5.37069818838196,5.29360552937525,5.23115769673676,5.36525918463345,5.75011028586905,6.00035872641659,5.57107228777828,5.57182875678615,5.34751912299511,5.00379978086787,4.95083109349055,4.92811463649585,5.56588270269907,5.34751912299511,5.34604740592063,5.78255437021948,4.64670951404036
"211232_x_at",5.55144662639263,6.02521217600467,5.74580553068165,5.5093423803263,5.23180707168056,6.11621513450102,5.72235567886717,5.61251101957269,5.48627603947882,5.17164110396905,5.26434247783621,5.21380206810432,5.59751928022719,5.59565425997378,5.52598939693467,5.86972897677282,5.43435119342355
"211233_x_at",4.7132440834493,4.70644624282176,4.48112059668228,4.95687898904043,4.57266836124854,4.83510228134245,4.52110637243471,4.68507061448536,4.60275219128435,4.2231138377138,4.30082863640458,4.28504359173296,4.7259190085181,4.88428945598987,4.87380085112115,4.93811472994975,4.65742340796567
"211234_x_at",6.00434842827608,6.43277759534361,6.05688327736924,5.9304514429485,5.82015583659543,6.46493880278319,5.80053160375114,5.8013225523385,5.85894145918707,5.43317551755808,5.64747614838569,5.55124379851186,5.73572443373492,5.91240227147423,6.06062860256823,5.88383542987692,5.81899663180578
"211235_s_at",4.95900664822737,5.18129672091852,4.84266173914765,5.294600571478,5.28852221816862,5.39072225202479,4.92418456619342,4.85448324175075,4.81614942513672,4.73000958543435,4.74404667901124,4.52913271824059,4.93983900002951,4.94887652615558,5.06573544831456,4.65784016617358,4.85156041168869
"211237_s_at",4.37125869621114,4.91090247901471,4.28659487997807,4.63633065737563,4.05632829061957,4.58135719153774,4.23684215553373,4.03422995228093,4.3023959193994,4.10996536550697,4.04903976007217,3.92053056398704,4.10063769952488,3.87429664841057,4.49666138924743,4.89144390772974,4.34083498095085
"211238_at",4.02893571533766,4.01906154874583,3.80672194218037,4.12763606651844,3.90816087812724,3.91657686074389,3.80154917550551,4.10991646778009,4.13642685742923,3.87824013261933,3.99235704425345,3.90816087812724,3.87473531093347,4.1591021499814,3.87106839512441,3.70216374293323,3.81818363410824
"211239_s_at",3.01820519335055,3.30383270992028,3.09485885999845,3.15523428672671,3.15158393386707,3.14373992198254,3.00400731504105,2.98304594022233,2.99482295277142,3.00873417357325,2.85950262948073,3.07634341071242,3.08951843568026,3.04447266423986,3.09773255897825,3.22539688603606,3.01774271155658
"211240_x_at",6.99495188702296,6.86406311155018,6.91292229226583,6.73357505448003,6.86406311155018,6.45524562789356,6.86406311155018,7.03296454753966,6.88820583362805,6.87692094084004,6.77184043365418,7.03358205681274,6.9590106819558,6.63357063463546,6.58805803982645,6.92545028510285,7.37665472101318
"211241_at",5.70429016675053,5.56301862131382,5.8172694389709,5.82193497770097,5.91630167729535,5.86814427944739,5.88187688659851,5.85781966392208,5.68906650905305,5.54783727653002,5.67340537302194,5.71696717567458,5.88395645991806,5.75452503541882,5.69573138663409,5.96285716091797,5.79790296868964
"211242_x_at",4.66730880378813,4.64796832701922,4.23575587705224,4.41255022330706,4.27788571255462,4.83955645095187,4.4347555329894,4.59305300087775,4.1465813785779,4.35950652198149,4.4066175123195,3.9239399681088,4.35950652198149,4.52117774096479,4.32838650948563,4.46446628961634,4.38330474685351
"211245_x_at",3.76304649486642,3.52816696763024,3.4598905596616,3.8229310141397,3.88211080505529,4.08400579001527,3.87550970548473,3.74123254361489,3.99898116068435,3.72221994168118,3.74630829886083,3.884335887137,3.86862600170786,4.07068979734206,3.736289159084,3.66667227943576,3.46021204299377
"211248_s_at",5.7938979713112,6.09040276282573,5.80672120379405,6.12325462168099,5.63419761682879,5.9550292401675,5.74809649320419,6.18135324281873,5.89856144660546,5.75711834313816,5.83383187748516,5.8173200001628,5.49772403089194,6.04751087293797,5.76846618620245,6.96966809677495,5.85532546628947
"211249_at",4.07270071450154,4.39949309925769,3.37120357080177,3.86385189734234,3.17730745999254,3.56483765748828,3.23477740443128,3.53199126279283,3.4793228552261,3.62277516989903,3.41129552253689,3.61087933575383,3.58676159253801,3.64048540468944,3.7465150415503,4.08860903181422,3.98732289845731
"211250_s_at",4.98395643158229,5.65294298198227,5.39091014467853,5.39091014467853,5.20732641146197,5.39091014467853,5.07584945718096,5.46475882204524,5.8293399178319,5.18578545599415,5.56573502833063,5.318972010925,5.44624471361148,5.07055422525097,5.29563967030892,5.82512232079351,5.45943283316061
"211251_x_at",5.80546970037908,6.43634750173153,5.5674767852198,5.19452601963642,5.21136078683446,6.08510142356309,5.30130740327025,5.61049849016014,5.83525395156288,5.43562707285718,5.63066571217174,5.52172552883442,5.47759535323774,5.4446530578034,5.85945433375604,5.09848620168056,5.50766324129487
"211252_x_at",7.56652359864313,8.8446183640058,7.96139400888573,8.6436914766435,7.67423641665907,8.28610567677301,7.76035772867173,7.68473769302671,7.10704598927913,7.57344354463388,7.30411509548977,7.33865707099119,7.68473769302671,7.55373112379974,7.60340776775818,8.09976269295708,7.17240224375633
"211253_x_at",5.6090234915899,6.15059956466034,5.70666419402231,6.08360348553119,5.52011041994495,6.04611171998657,5.80612692221283,5.98359389379745,5.33300351293469,5.22628074083663,4.82859127775179,5.01897242483091,5.93520692149314,5.24760163790831,5.75766044059761,6.08402060025203,5.1689927160485
"211254_x_at",4.2591468070998,4.30933189563493,3.95017429606377,4.21391185508013,4.10738420843018,4.64331558913292,4.3222467773463,4.10738420843018,4.02952071692347,3.8001206510982,3.85542797107829,3.85399394824564,4.48263284043661,4.30895567538725,4.02821656767269,3.90252842286709,3.98059909540998
"211255_x_at",4.31991659599527,4.09741122543329,3.75395229024736,3.96447599631016,3.7746847490671,4.17813609480839,3.72899382114644,4.18966068587796,4.1465813785779,4.05766151065806,4.08111413372974,4.03764493665433,4.01255968836928,4.20475865251993,4.5754174060245,3.83548763946542,4.27869089525518
"211256_x_at",6.46175267634097,6.46944183858973,6.68038883131822,6.70385049449674,6.52474827065734,6.26350634305236,6.51692179330866,6.44752910671611,6.60588186788678,6.8595016207605,7.01235612528835,7.02656127846792,6.28445323380892,6.75312479579435,6.36119162037537,6.65965304659515,7.79681588837403
"211257_x_at",9.22613761587,9.41593418233345,9.91346572483665,9.81395124008122,9.34253746427686,9.18531838313494,9.51545281808345,9.23557955071398,9.19382227232524,9.37942250990679,9.78598247105468,9.40408323354863,9.32795527143736,10.0697181173847,9.70770809543796,8.73081175185885,9.88088629804397
"211258_s_at",5.46998925430719,5.56386907464062,5.35331078569261,5.56729057977805,5.86502389172752,6.03916258679227,6.00953558639432,5.76845957659411,5.50767111406533,5.33520545260717,5.30909985398494,5.18011981499124,6.12977366742525,5.77127276205847,5.28789663119294,5.82015165293712,4.65623810835323
"211259_s_at",5.55383810789322,6.05408679694243,5.32490644252468,6.02808681536609,5.18177140421616,5.96248710659331,5.64216502091209,5.43673671939736,5.57141971814385,5.25984917598363,4.84513804422479,5.05440861702525,5.47115814933983,5.40681627264092,5.62160804579759,5.92280742803546,5.23313680703178
"211260_at",6.49099669954733,6.83294777878448,6.32588854452531,7.143732970528,6.86675414580112,7.74919850825968,6.8895358079945,6.77833668944663,6.51287993464109,5.80999851902086,6.32437244424281,6.13336070221359,6.69875970966858,7.3011493773761,6.42623807958538,6.6529484296018,6.25040346908347
"211261_at",5.17636236978936,5.34451055533511,5.02881152190952,5.50085210703707,5.41657368291814,5.75077555077615,5.43664810862444,4.80548197363233,5.12312601329654,4.83491540723855,4.98665343237365,4.88195761990435,5.34746485372019,5.09648122862222,5.1391058018766,6.70396775917185,5.1391058018766
"211262_at",3.60862994946944,3.69888409157339,3.69487704205832,3.61403542538832,3.75564048039444,3.81022850962366,3.69888409157339,3.61495553206205,3.51978983597809,3.69888409157339,3.67424064827374,3.7498906500005,3.87144065920494,3.96878514133389,3.69888409157339,3.62334108398089,3.56360414812205
"211263_s_at",5.58332676351904,6.37238440303214,5.62976910741929,6.02653357391262,5.7806476117578,5.98285685680114,5.54986359757046,5.88626839794065,5.61631104598433,5.34157808334155,5.31960649608718,5.48599977586317,5.76609602819908,6.02350933968014,5.58602570820425,6.24400829678121,5.56409963471944
"211264_at",3.35829019087184,3.18128470250593,3.23201634664096,3.26203468895718,3.46815943082277,3.5342554726511,3.27570155456407,3.35290240979891,3.09152665693375,3.18289753657774,3.1597548778266,3.31132255229312,3.42359750669035,3.27414885477338,3.33249713518601,3.43444014862978,3.00894894116038
"211265_at",3.12640641756805,3.43954275208505,3.32148870088362,3.32141775223903,3.17784345621182,3.18915364149302,3.16773950431426,3.40825548438425,3.35776461325805,3.20214327557264,3.20214327557264,3.29647819125908,3.05537008259732,3.08602674171825,3.05787385820794,3.25799462792855,3.18402174311202
"211266_s_at",5.29216124769784,5.39488634196985,5.07804140869653,5.39732535113356,5.480202653393,6.15686491506955,5.92643862033729,5.59536108347265,5.67420868053034,5.23731689940966,5.10909603988183,5.4924014653849,5.70060670414845,5.47024318856149,5.50730380155057,5.86061248220033,5.44209030505118
"211267_at",4.47822040908409,4.42761410458062,4.55210696842204,4.59100720523328,4.39393993267921,5.38962956638495,4.59100720523328,4.85303960229523,4.49838104335978,4.58578778510512,4.52915304231814,4.48546295127244,4.95822591445999,4.59100720523328,4.70069002830896,4.35616449294903,4.70695325134734
"211269_s_at",4.42189455359709,4.50272242233337,4.44370850484862,4.36953869874102,4.42380339724047,4.47599120364552,4.42189455359709,4.36972157136563,4.87175834647384,4.11094126438601,3.82381110623612,3.9029130649818,4.87871738597638,4.30813676059737,4.37989429178423,4.80218771201699,4.32096258651236
"211270_x_at",9.33338223536057,8.6939436316477,10.3292164965966,10.5523429614742,10.5138313856559,9.92505014599129,10.2547454279016,10.0778349003453,10.6847232505182,10.9782515098499,11.1533471409801,11.0073965642755,10.3905039013605,10.746024200112,9.29604553441538,9.93126761780792,11.2461659441839
"211271_x_at",6.80329658726709,6.2411833864998,7.3344294556995,7.43335247590167,7.02599599553072,6.53487479541466,6.99969248515775,6.93392426605862,7.59387594956209,7.90701416495043,7.91009249656042,7.93920220046494,7.05788938714575,7.2558418401189,6.52202679555956,7.06569965449681,8.11333691222939
