"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00461615717085065,1.55819222677785,0.252,0.161,1,"4","RCOR3"
0.0046292432509037,0.962138303737361,0.36,0.242,1,"4","PHYH"
0.00471774451807241,1.15487525325644,0.414,0.317,1,"4","DUSP6"
0.00476623976585488,0.98039592264248,0.405,0.301,1,"4","ZCCHC11"
0.00504187418891014,1.29211444969994,0.342,0.253,1,"4","AMZ2P1"
0.00512404313235228,0.260439460239541,0.36,0.236,1,"4","NAB1"
0.00514005566230141,1.02099266386114,0.523,0.437,1,"4","DLC1"
0.0052010492866372,0.744467946706101,0.324,0.21,1,"4","TNKS1BP1"
0.00521121451995387,1.06160307813811,0.36,0.262,1,"4","MOAP1"
0.00525792493029678,0.568746569779943,0.586,0.461,1,"4","ZBTB38"
0.00535161038060655,0.549536499096021,0.631,0.515,1,"4","SERTAD2"
0.00545524205435196,0.563814041354401,0.432,0.313,1,"4","SMCHD1"
0.00549812096733202,0.452024269510121,0.856,0.814,1,"4","BNIP3L"
0.00552824749163353,1.20993786767941,0.405,0.309,1,"4","POGZ"
0.00558881979218468,0.793850980349741,0.477,0.369,1,"4","ATF2"
0.00561682268062204,1.32493017208579,0.369,0.282,1,"4","TMEM42"
0.00563655125653985,1.29789060167764,0.261,0.166,1,"4","CD2AP"
0.00568763300652435,0.423051859045,0.333,0.227,1,"4","ZNF652"
0.0057681284957813,0.419076145066358,1,0.954,1,"4","CHI3L2"
0.00588929909385023,0.794739978990687,0.315,0.208,1,"4","TGFB3"
0.00592229302463882,1.02758669587925,0.378,0.273,1,"4","WDR60"
0.00605495231815312,0.687082679940812,0.315,0.206,1,"4","FAM126B"
0.0062066439811537,1.06536453730141,0.279,0.18,1,"4","INADL"
0.00634509142983024,0.830427704667173,0.505,0.405,1,"4","EGLN3"
0.00647256635256901,0.690072141578667,0.27,0.17,1,"4","FBXO17"
0.00654347773958086,0.51996783930485,0.387,0.277,1,"4","HNMT"
0.00656428115380404,0.303310443907413,0.829,0.805,1,"4","SEPW1"
0.00680166794897434,0.376446772845718,0.351,0.235,1,"4","PRKD3"
0.00693411602867309,0.507792278783682,0.748,0.687,1,"4","LMO4"
0.00697516376900993,0.513344415587575,0.802,0.708,1,"4","AFF4"
0.00708653494353816,0.821680965202549,0.523,0.438,1,"4","TCEA3"
0.0071768992710203,0.999778239231552,0.577,0.488,1,"4","FGD5-AS1"
0.00731070264996159,0.458819444393817,0.333,0.236,1,"4","FAM168A"
0.00745539296775593,1.23113157113669,0.306,0.213,1,"4","MRPL30"
0.00746245546877167,0.548563178754996,0.82,0.706,1,"4","COL9A3"
0.00763710929537852,0.39920654573733,0.775,0.708,1,"4","DAB2"
0.00767107420831221,1.45051223269886,0.297,0.205,1,"4","GSK3A"
0.00779672651015233,0.495774613957168,0.369,0.256,1,"4","IFI16"
0.00783796736741994,0.991674435530734,0.477,0.391,1,"4","VEZF1"
0.00787689225718937,0.894003273526155,0.495,0.411,1,"4","GTF2H5"
0.00787828695424169,0.670819951126497,0.495,0.371,1,"4","LRIF1"
0.00788281220490562,0.615018883340657,0.568,0.471,1,"4","POFUT2"
0.00799021746631317,1.14007509951734,0.306,0.21,1,"4","IRAK4"
0.00801712777765402,0.360472779137105,0.802,0.741,1,"4","PNISR"
0.00801938320550869,1.65376627806423,0.252,0.164,1,"4","KANSL1"
0.00804885487249645,1.50395144788188,0.315,0.217,1,"4","MEX3C"
0.00808312669217815,0.252916741078824,0.946,0.928,1,"4","C12orf57"
0.00813817877953639,0.820918057360732,0.685,0.64,1,"4","GPBP1"
0.00822472033578877,1.21487878810753,0.486,0.389,1,"4","RBBP5"
0.00824014204707042,0.558260107201337,0.559,0.477,1,"4","TM2D3"
0.00828093630280296,1.02013160508999,0.288,0.189,1,"4","OXSR1"
0.00832253728546926,1.73327367262666,0.279,0.195,1,"4","HDAC5"
0.00840632768498642,0.289311588050214,0.514,0.405,1,"4","AK4"
0.00851046818200786,0.511982704345149,0.991,0.952,1,"4","ADIRF"
0.008524364461838,2.11851471769839,0.369,0.276,1,"4","DKK1"
0.00868468129965639,1.26682861352372,0.27,0.179,1,"4","CEP164"
0.00871946049334995,0.854857074851062,0.288,0.195,1,"4","ATF7IP"
0.00872049666626176,1.30529797486437,0.351,0.26,1,"4","TNKS"
0.00880185994173491,0.701105910195156,0.64,0.555,1,"4","TCEAL3"
0.00880474044530178,1.05576427095675,0.36,0.255,1,"4","CNOT6L"
0.00884123476849251,0.40997470131301,0.928,0.903,1,"4","PNRC2"
0.00907213992803834,1.57456588520886,0.279,0.188,1,"4","OARD1"
0.00920340431239468,0.479373843446085,0.387,0.283,1,"4","LVRN"
0.00928672315000181,0.371972259073843,0.261,0.163,1,"4","SLC9A1"
0.00938724061965236,0.441878582378913,0.36,0.252,1,"4","H1FX"
0.00941143307618916,0.653002391412147,0.468,0.369,1,"4","PFKL"
0.00966303581990894,0.440598305325215,0.595,0.486,1,"4","RHOBTB3"
0.00978590575003753,0.434174234418637,0.631,0.523,1,"4","WNK1"
0.00982925382828526,1.20084333137152,0.495,0.415,1,"4","RSPRY1"
0.00993557357242981,0.994710797538455,0.288,0.2,1,"4","ZNF704"
0.00997381038915606,1.12524982962519,0.252,0.167,1,"4","AFF3"
1.56143984142383e-49,4.10304645664382,0.893,0.27,3.77134564899098e-45,"5","BHLHE41"
3.60282874494332e-37,3.2912856246711,0.655,0.143,8.70191226766159e-33,"5","PLCG2"
5.74835370293438e-37,5.54237778770409,0.738,0.192,1.38839986986974e-32,"5","HSPA7"
1.44391708976573e-35,4.30226883552491,0.56,0.105,3.48749294691118e-31,"5","RNU6ATAC"
3.60782815259972e-35,3.23483352186007,0.524,0.091,8.71398733697411e-31,"5","RELN"
2.19687262230211e-32,3.88034816555994,0.643,0.169,5.30610644464629e-28,"5","VTRNA1-1"
1.95108100510444e-31,1.39215457359078,1,0.993,4.71244595162875e-27,"5","ACAN"
6.26890589855363e-29,5.51194015783291,0.321,0.037,1.51412884167766e-24,"5","HES7"
7.31196707973472e-29,4.00754726961731,0.702,0.24,1.76605940876833e-24,"5","RMRP"
9.48403991376286e-26,1.748004805609,0.952,0.732,2.29068016037114e-21,"5","WWP2"
1.40164624466096e-25,3.6773726754013,0.929,0.716,3.38539617472962e-21,"5","RNU6-2"
4.55707958920249e-24,3.50090209007077,0.357,0.059,1.10067143318008e-19,"5","RANBP3L"
6.38974680069363e-24,1.58842578449522,0.952,0.917,1.54331554477153e-19,"5","GSN"
1.83136899991268e-23,2.2965534580347,0.345,0.055,4.42330554548909e-19,"5","CHDH"
2.01425986191947e-23,3.25008274677269,0.548,0.149,4.86504184449409e-19,"5","SERTAD4"
3.39280796447854e-22,1.22652591596654,1,0.999,8.19464907660502e-18,"5","SERPINA1"
1.80841938756487e-21,3.670026892024,0.679,0.27,4.36787534678543e-17,"5","LINC00324"
2.36421284112545e-21,2.10251822591397,0.917,0.7,5.71028327517031e-17,"5","S100A1"
3.89948129655439e-21,3.26426462549302,0.321,0.054,9.41841717556783e-17,"5","JADE2"
4.77913937696519e-21,1.28916228186299,1,0.992,1.1543055337184e-16,"5","FGFBP2"
8.17362270848441e-21,2.02357735218464,0.786,0.384,1.97417509278024e-16,"5","MEF2C"
9.99214180290363e-21,2.06101649943865,0.917,0.699,2.41340200965531e-16,"5","GDF10"
1.31400578013187e-20,4.43604476073304,0.762,0.351,3.1737181607525e-16,"5","HSPA6"
2.0715190763567e-20,3.4201392112804,0.369,0.076,5.00334002512434e-16,"5","CTTNBP2"
3.41813294415081e-20,2.36699883636518,0.56,0.173,8.25581650000746e-16,"5","NR1D1"
5.3648770458722e-20,1.10695892660442,1,0.99,1.29577875288951e-15,"5","CHAD"
6.94268148036091e-20,3.0739646437372,0.81,0.459,1.67686585795157e-15,"5","CRISPLD1"
8.32745722608968e-20,1.9328300365134,0.857,0.499,2.01133074381744e-15,"5","TXNIP"
9.2730369342624e-20,1.98774325340268,0.893,0.68,2.2397166107324e-15,"5","CSGALNACT1"
1.69642382468497e-19,0.886986502272222,0.798,0.395,4.09737246376162e-15,"5","COL10A1"
1.33529267279806e-18,1.52376997269439,1,0.949,3.22513239260915e-14,"5","FRZB"
2.00790332594235e-18,3.16821664153565,0.5,0.155,4.84968890314855e-14,"5","ZNF385B"
1.75653579644263e-17,2.50926677428087,0.536,0.175,4.24256090914789e-13,"5","WSCD2"
4.32162809018977e-17,1.90000679029088,0.845,0.519,1.04380283262353e-12,"5","SLC14A1"
1.05928801699708e-16,1.84588636272926,0.857,0.574,2.55849834745305e-12,"5","SCIN"
8.72364064200844e-16,1.99396723981504,0.69,0.317,2.1070209242643e-11,"5","NFIB"
1.27062216155301e-15,1.55987106952647,0.845,0.5,3.06893370679898e-11,"5","UTRN"
1.67744265206589e-15,0.983580223268183,1,0.985,4.05152723753473e-11,"5","C2orf82"
2.539781730817e-15,1.96725670287327,0.607,0.246,6.13433481444229e-11,"5","GSTT1"
2.81707810975436e-15,1.6893687210688,0.869,0.703,6.80408875848971e-11,"5","STK26"
4.27157093989918e-15,2.68989387979074,0.298,0.064,1.03171252911385e-10,"5","C3orf70"
4.29630967649806e-15,1.10155664663461,1,0.967,1.03768767616458e-10,"5","PLAC9"
4.3218076257495e-15,1.99756841166168,0.417,0.12,1.04384619584728e-10,"5","KCNAB1"
4.49608214037944e-15,0.994862074443506,0.952,0.932,1.08593871936585e-10,"5","SSR3"
4.88920328225035e-15,2.26868259125399,0.464,0.154,1.18088926876193e-10,"5","PHOSPHO1"
5.89969566455809e-15,1.19522779493531,1,1,1.42495349386072e-10,"5","C2orf40"
6.15118082557086e-15,1.40599254553855,0.988,0.962,1.48569470480013e-10,"5","CYTL1"
6.35500100769245e-15,1.11228285213279,0.976,0.915,1.53492339338796e-10,"5","NUCB2"
6.5751940651795e-15,2.60637681991958,0.524,0.201,1.5881066225628e-10,"5","TTLL7"
1.24111429004775e-14,1.40565888121547,0.905,0.783,2.99766334475232e-10,"5","AP3S1"
1.7426472338154e-14,1.22192272103253,0.94,0.842,4.20901586383434e-10,"5","AKAP9"
1.90475106942317e-14,1.98063490045284,0.619,0.276,4.60054525797778e-10,"5","ZNF395"
2.26521032839963e-14,1.04041185095241,1,0.986,5.47116250618363e-10,"5","HAPLN1"
3.64023284482408e-14,2.32535880195606,0.298,0.066,8.79225439010361e-10,"5","PSMD5-AS1"
5.72483574367125e-14,1.00910913234643,0.952,0.923,1.38271957716892e-09,"5","EID1"
6.21615976352889e-14,2.18141446326545,0.607,0.293,1.50138906768513e-09,"5","SLC43A3"
6.91374735156469e-14,1.39418354258924,0.964,0.869,1.66987739782342e-09,"5","TF"
1.01932801681489e-13,2.21106238704,0.429,0.136,2.461982959013e-09,"5","SPOCK3"
1.04585868623715e-13,2.29213726132285,0.595,0.271,2.52606248486859e-09,"5","LVRN"
1.36893585297057e-13,1.70807133043065,0.988,0.884,3.30639076567983e-09,"5","APOD"
1.53653158077653e-13,2.85637846703782,0.298,0.07,3.71118472704955e-09,"5","RCAN2"
1.68563549096118e-13,1.06609245651279,1,0.964,4.07131540131854e-09,"5","SOD3"
1.84109020249759e-13,1.7362583536541,0.833,0.578,4.44678516609243e-09,"5","CCDC88A"
2.32833876135942e-13,2.5319534010687,0.571,0.255,5.62363661031141e-09,"5","PIK3R1"
2.60626912659644e-13,1.79998071009034,0.81,0.488,6.29492182146838e-09,"5","METTL7A"
3.14762596467123e-13,0.923586521660127,0.976,0.94,7.60246099247041e-09,"5","S100B"
3.29629332339582e-13,1.19915504650225,0.976,0.868,7.96153726399793e-09,"5","BCAT1"
3.37370597838585e-13,2.11291780189509,0.655,0.336,8.14851204959533e-09,"5","MTUS1"
4.0981387846051e-13,1.85256936123982,0.762,0.501,9.89823460645669e-09,"5","PARM1"
4.88811456896078e-13,1.07901465117521,0.964,0.856,1.1806263118411e-08,"5","GPC6"
6.36047164288392e-13,1.72931787978695,0.738,0.451,1.53624471590575e-08,"5","NFIA"
7.64808525330568e-13,2.38358660301924,0.476,0.18,1.84724203123092e-08,"5","EXTL1"
7.83773439967047e-13,2.50288845554544,0.369,0.111,1.89304798955241e-08,"5","EPHA3"
7.85942711902119e-13,1.11726514207129,0.929,0.741,1.89828743205719e-08,"5","IBSP"
8.11806534017259e-13,1.59385439861165,0.512,0.193,1.96075632161189e-08,"5","ZNF292"
8.60109802144817e-13,1.851705624602,0.512,0.204,2.07742320512038e-08,"5","FAM13A"
1.24569512351054e-12,1.79613947803831,0.869,0.748,3.00872743181502e-08,"5","USP53"
1.79965399524155e-12,1.49698783825816,0.833,0.6,4.34670429470692e-08,"5","LIMCH1"
1.8832004336444e-12,2.74094119448816,0.417,0.142,4.54849400738132e-08,"5","SPTSSB"
2.86119424492519e-12,1.67182830187948,0.845,0.681,6.91064245976781e-08,"5","NEBL"
2.87384626907492e-12,2.07176470329803,0.786,0.549,6.94120089369665e-08,"5","TSPAN13"
4.85354971194677e-12,1.95305230655762,0.655,0.36,1.1722778619265e-07,"5","MAP2K6"
5.23134434674244e-12,1.884369491098,0.81,0.587,1.2635266000687e-07,"5","ABCA5"
5.47572427258823e-12,1.70916483714537,0.75,0.462,1.32255168355824e-07,"5","NKTR"
5.82478035608961e-12,0.89110411376521,0.988,0.946,1.40685919940632e-07,"5","SERPINA5"
6.28161531681909e-12,2.2733528794857,0.286,0.073,1.51719854747131e-07,"5","ZFHX4"
7.22637172322498e-12,0.847118396433828,0.988,0.975,1.74538556231053e-07,"5","MIA"
7.94559055653854e-12,1.2292370940131,0.917,0.748,1.91909848712075e-07,"5","MFI2"
8.17539047909047e-12,0.977159657183304,0.964,0.898,1.97460206241472e-07,"5","C4orf3"
1.17437408917313e-11,1.06996386636497,0.929,0.857,2.83646573757987e-07,"5","ARL6IP5"
2.16993230248204e-11,2.14529109126494,0.56,0.271,5.24103749018487e-07,"5","F13A1"
2.43867487164531e-11,0.455840084819229,1,1,5.89013141748492e-07,"5","DCN"
2.65953286178455e-11,1.11236584617588,0.929,0.878,6.42356972106823e-07,"5","BNIP3"
3.202734302177e-11,2.42116192502564,0.964,0.921,7.73556416004811e-07,"5","HSPA1B"
3.64765574441227e-11,2.9969528148759,0.298,0.086,8.81018291947895e-07,"5","STK32A"
4.38095196551803e-11,1.190276198157,0.869,0.753,1.05813132823157e-06,"5","FAM114A1"
5.46546194070141e-11,1.61988823793201,0.738,0.492,1.32007302253761e-06,"5","ZKSCAN1"
6.51653099884182e-11,1.34900153412859,0.988,0.949,1.57393773215027e-06,"5","CLEC3A"
6.86323215527672e-11,1.59645612036429,0.524,0.234,1.65767646246399e-06,"5","ZC3H6"
9.55489450896161e-11,0.967008759214794,0.988,0.947,2.3077936707495e-06,"5","COL11A2"
1.44315181841712e-10,2.02198917271882,0.321,0.098,3.48564458702287e-06,"5","SPEF2"
1.45321167775213e-10,2.01070169251226,0.571,0.276,3.50994216527472e-06,"5","TTC37"
1.50613671922078e-10,0.901872965489828,0.988,0.94,3.63777201793394e-06,"5","SPINT2"
1.53391956850733e-10,1.30526617476404,0.381,0.127,3.70487593381575e-06,"5","MUM1"
2.17655512247342e-10,2.62926044846624,0.286,0.082,5.25703358731006e-06,"5","ETV1"
2.45524437785832e-10,1.19426757263291,0.81,0.527,5.93015174584121e-06,"5","NFIC"
2.53524882509723e-10,2.81475709354695,0.25,0.065,6.12338648725734e-06,"5","DBP"
2.62921360019351e-10,2.47310643737465,0.405,0.156,6.35033960854739e-06,"5","NT5DC1"
2.82782713543339e-10,1.86469489291773,0.31,0.095,6.83005088021227e-06,"5","SIX5"
3.39076844410888e-10,0.748802439424754,1,0.941,8.18972302305618e-06,"5","ZBTB20"
3.66086245164671e-10,1.6810759767368,0.571,0.287,8.8420810794623e-06,"5","TGFBR3"
3.99436763046179e-10,1.20935532572054,0.976,0.923,9.64759613785436e-06,"5","EDIL3"
4.21613160964804e-10,0.615116802464945,1,0.986,1.01832226767829e-05,"5","PCOLCE2"
4.34874477152233e-10,0.658270414167085,1,0.978,1.05035232466579e-05,"5","HSP90B1"
4.38605711395471e-10,1.33098195273662,0.262,0.068,1.05936437473348e-05,"5","BMS1P21"
4.8414802634909e-10,1.22980047860913,0.607,0.84,1.16936272804096e-05,"5","UBE2N"
5.33944098092337e-10,2.9220772248029,0.333,0.115,1.28963518012242e-05,"5","VAV3"
5.39367663221086e-10,2.53601565253568,0.476,0.224,1.30273471697789e-05,"5","PRKACB"
5.82506507683406e-10,2.5011733823282,0.369,0.133,1.40692796800773e-05,"5","HLF"
6.0043863571418e-10,2.26763574379173,0.738,0.502,1.45023943684046e-05,"5","CHRDL2"
8.78257363608454e-10,1.72644790152824,0.571,0.294,2.1212550103235e-05,"5","PER3"
1.28092066940029e-09,0.79428108162269,0.964,0.911,3.09380769280253e-05,"5","PEBP1"
1.32098286615048e-09,1.85658114973681,0.464,0.221,3.19056991661325e-05,"5","ZNF652"
1.3441100390595e-09,1.97492186892536,0.405,0.164,3.24642897734041e-05,"5","SHTN1"
1.66334266386354e-09,0.705176799986961,1,0.972,4.01747153602962e-05,"5","NDUFA4L2"
1.8872979649698e-09,0.935168235080456,0.893,0.807,4.55839077479155e-05,"5","CBX5"
2.132647341257e-09,2.14093946580489,0.452,0.204,5.15098312333803e-05,"5","SSTR2"
2.14322842870906e-09,0.780328531086052,0.976,0.959,5.17653962386099e-05,"5","CDO1"
2.19078059763378e-09,1.02497512284161,0.929,0.828,5.29139237746488e-05,"5","TTC3"
2.22008843010891e-09,1.63999648284095,0.536,0.264,5.36217958524205e-05,"5","WDR60"
2.30962714124263e-09,1.41442243343645,0.726,0.483,5.57844243424333e-05,"5","NDRG2"
2.37030457335418e-09,1.90654920064169,0.286,0.089,5.72499663602235e-05,"5","CFAP70"
2.52026615171494e-09,2.04506359222911,0.44,0.184,6.08719883623709e-05,"5","AHSA2"
2.81475098719316e-09,1.74563490120646,0.679,0.458,6.79846805936763e-05,"5","ZBTB38"
2.821014639491e-09,2.18493728554306,0.345,0.125,6.81359665876262e-05,"5","LOC441081"
3.09039741466632e-09,0.905853377837725,0.881,0.701,7.46423687564357e-05,"5","FXYD1"
3.16153744128397e-09,1.13064228823559,0.857,0.774,7.63606138193318e-05,"5","TSPAN6"
3.48811124287824e-09,1.58953716408663,0.738,0.467,8.42483508492381e-05,"5","ISM1"
3.6055541362923e-09,3.29646277726041,0.44,0.205,8.7084949053868e-05,"5","VTRNA2-1"
4.07352274146198e-09,1.46827943474516,0.833,0.636,9.83877947745312e-05,"5","STC2"
4.4883846156316e-09,1.51668506247473,0.655,0.404,0.00010840795362135,"5","CBX1"
5.21357791099447e-09,0.977311383157452,0.952,0.904,0.00012592354728425,"5","ITM2C"
5.35295158207726e-09,0.801006752126157,1,0.99,0.000129289839561912,"5","GPX3"
6.49021620136871e-09,1.26013131294849,0.536,0.254,0.000156758191911658,"5","CEP57"
6.59446099463309e-09,1.59091312667693,0.583,0.331,0.000159276016403373,"5","ENOSF1"
6.88609926043265e-09,1.69728091369349,0.345,0.125,0.00016631995543723,"5","DNAH11"
7.40469729961333e-09,1.62513550979825,0.476,0.219,0.000178845653877561,"5","SERPINA6"
7.41356913752084e-09,1.59158935155196,0.548,0.288,0.000179059935378541,"5","NUDCD3"
7.47916097451527e-09,1.01286515228687,0.464,0.2,0.000180644175017467,"5","HINT3"
9.33193380775386e-09,0.921959054100412,0.524,0.779,0.000225394197258679,"5","GTF2B"
9.6166559812612e-09,1.16823722974744,0.881,0.737,0.000232271091915402,"5","PNISR"
1.05579651596566e-08,1.15092001452233,0.94,0.873,0.000255006532501185,"5","PLXDC2"
1.12475842645347e-08,0.570519232664767,0.988,0.98,0.000271662902741307,"5","S100A13"
1.13525522208803e-08,2.03019714750728,0.393,0.165,0.000274198193790923,"5","UNC5C"
1.17340685499514e-08,0.736451311301448,0.964,0.809,0.000283412957686975,"5","WSB1"
1.79100009259215e-08,0.749085465008052,0.976,0.921,0.000432580252363782,"5","OS9"
2.32748819208546e-08,1.84110748579817,0.452,0.218,0.0005621582230344,"5","RFTN2"
2.56187795084684e-08,1.33994072298864,0.679,0.457,0.000618770381468036,"5","GLDN"
2.62838409264514e-08,2.90728715141802,0.333,0.127,0.00063483360989658,"5","KCTD2"
2.67365403929725e-08,1.54192397139045,0.571,0.326,0.000645767660111465,"5","CASC3"
2.8995562530204e-08,1.06358194250507,0.94,0.893,0.000700329821792017,"5","FXYD6"
3.15406570852273e-08,0.638680388256499,0.976,0.976,0.000761801490579496,"5","PKM"
3.16535637477345e-08,1.18773576554402,0.857,0.732,0.00076452852519903,"5","TPD52L1"
3.55646328757331e-08,1.52345623529514,0.369,0.148,0.000858992577847581,"5","EEF2K"
4.8110504555098e-08,1.52780548193087,0.714,0.48,0.00116201301651928,"5","RHOBTB3"
4.87943263012689e-08,1.46142044333653,0.726,0.573,0.00117852936315455,"5","CPE"
5.12382274779829e-08,1.05796990784012,0.512,0.257,0.00123755690827572,"5","JADE1"
5.16571507384167e-08,1.75328820808137,0.44,0.203,0.00124767516178498,"5","ZBTB4"
5.31659678628217e-08,0.873236013082741,0.917,0.883,0.00128411762179073,"5","ST13"
5.81219871443019e-08,0.768093194607164,0.964,0.929,0.00140382035549632,"5","TMED10"
6.00154849589604e-08,2.42439000917405,0.321,0.127,0.00144955400821377,"5","RHOJ"
6.51995616052486e-08,1.19192042358545,0.631,0.367,0.00157476501145157,"5","RERG"
6.58056786359761e-08,1.46511092432913,0.393,0.164,0.00158940455609473,"5","ANP32A"
6.89056454537683e-08,0.961195782060824,0.798,0.645,0.00166427805464486,"5","KMT2E"
7.04249473045923e-08,0.612854681948751,0.964,0.941,0.00170097375224782,"5","TOMM7"
7.15570115534747e-08,0.959746122995425,0.762,0.541,0.00172831650005107,"5","DHRS3"
7.26469134883674e-08,1.36114317270585,0.429,0.197,0.00175464090148454,"5","RBMS3"
7.3188350661041e-08,1.78519352655848,0.321,0.122,0.00176771823351612,"5","ARL17A"
7.43727448712652e-08,1.11332420038107,0.286,0.097,0.00179632490687567,"5","MMS19"
7.74730634241113e-08,2.52639338590983,0.31,0.12,0.00187120690088256,"5","MAP3K5"
7.8000569335456e-08,0.761529594983579,0.952,0.898,0.00188394775115927,"5","NGFRAP1"
8.39578848667557e-08,1.3631593506592,0.619,0.405,0.00202783479318675,"5","MRPL34"
9.60287678598254e-08,2.38291629344583,0.333,0.134,0.00231938283011836,"5","CMBL"
1.04789345856749e-07,1.87286983974817,0.381,0.166,0.00253097707047805,"5","GGTA1P"
1.08113533244755e-07,1.30132585365082,0.655,0.405,0.00261126616846058,"5","TCEAL8"
1.22582432936348e-07,1.85860214393283,0.274,0.093,0.00296073350271162,"5","KIR3DX1"
1.35865593779207e-07,2.17458741167061,0.31,0.119,0.0032815616865492,"5","FAXDC2"
1.43121545301234e-07,1.3332509506809,0.56,0.313,0.00345681468366071,"5","RPA2"
1.48702538275003e-07,1.76988639423923,0.25,0.08,0.00359161240695614,"5","SWT1"
1.67862215901774e-07,0.71767299552832,0.619,0.363,0.00405437610067555,"5","RHOB"
1.8471989730761e-07,1.8523239077935,0.488,0.269,0.0044615396796707,"5","LOC100131564"
1.97096379453333e-07,1.93679068630858,0.333,0.131,0.00476046885293635,"5","GHR"
2.08271701549709e-07,1.17109208652277,0.798,0.662,0.00503038640753012,"5","NINJ1"
2.17145009466966e-07,0.810467579208292,0.964,0.89,0.00524470341365562,"5","ITM2A"
2.26064674737581e-07,1.83475495072307,0.357,0.156,0.00546014008893679,"5","RCOR3"
2.40211998702531e-07,0.841072883185887,0.94,0.824,0.00580184040466223,"5","SF3B1"
2.55362562672136e-07,1.19947691772342,0.524,0.277,0.0061677719762201,"5","MPDZ"
2.58043982715639e-07,2.26625655278902,0.274,0.098,0.00623253631453083,"5","GPAT2"
2.63170235204529e-07,1.89550951007945,0.429,0.21,0.006356350690895,"5","HSPB2"
2.65853921637205e-07,1.16711238861779,0.631,0.385,0.00642116976930342,"5","TNRC6A"
2.72068408179222e-07,1.21706390348428,0.845,0.695,0.00657126826275274,"5","TRPV4"
2.89702020887693e-07,1.72890123263322,0.429,0.209,0.00699717291050045,"5","MAD1L1"
2.96522187313272e-07,0.546002458149573,0.952,0.956,0.00716190039017746,"5","VKORC1"
3.1500595434385e-07,0.962241315159257,0.988,0.985,0.00760833881526701,"5","CFH"
3.25188713877589e-07,0.785157609104471,0.94,0.888,0.00785428300628542,"5","P4HA1"
3.48763445244059e-07,1.40082729224248,0.845,0.773,0.00842368349297975,"5","FIBIN"
3.61714984171234e-07,1.49644249402595,0.488,0.255,0.00873650201268782,"5","PRPSAP1"
3.7523728722393e-07,1.44135110399611,0.643,0.449,0.00906310619831957,"5","PFKFB3"
3.79570518421204e-07,0.782442008296969,0.964,0.926,0.00916776673142735,"5","PLD3"
4.49149151753596e-07,1.88814559825397,0.31,0.118,0.0108482994623046,"5","CCDC30"
4.84118277352786e-07,1.41034314979483,0.452,0.237,0.0116929087529018,"5","SKAP2"
4.98225049143259e-07,2.03778287324204,0.262,0.093,0.0120336296119571,"5","CMYA5"
5.1991255168604e-07,1.63495155012159,0.56,0.362,0.0125574478608729,"5","UFL1"
5.41322429636062e-07,1.25716944968575,0.476,0.245,0.0130745606429998,"5","PLEKHB1"
5.54588277278629e-07,1.49459915606253,0.56,0.351,0.0133949706611107,"5","UACA"
5.67067254330674e-07,1.81158983971775,0.393,0.185,0.0136963753938488,"5","CLASP2"
5.76969084447811e-07,1.42441952091299,0.512,0.288,0.013935534296668,"5","FBXO9"
5.98858897010096e-07,0.739145800827729,0.893,0.791,0.0144642389394848,"5","NAA38"
6.02583379943927e-07,0.817675239155917,0.881,0.813,0.0145541963757857,"5","BNIP3L"
6.23368162398205e-07,2.06710333998195,0.595,0.385,0.0150562112264038,"5","NTRK2"
6.64187357995216e-07,1.15683992146328,0.952,0.904,0.0160421172576585,"5","IVNS1ABP"
7.52859676417208e-07,1.16071369041409,0.81,0.732,0.0181838197645048,"5","TGFBR2"
8.19053661753486e-07,1.10389737056306,0.774,0.62,0.019782603092332,"5","DARS"
8.60876922415202e-07,1.20997419569249,0.667,0.52,0.0207927603070944,"5","PNKD"
9.81918596225673e-07,1.17319555326874,0.786,0.629,0.0237162798546387,"5","SERPINI1"
9.97001939581548e-07,0.458503791756431,0.905,0.86,0.0240805878467131,"5","MT1E"
1.0113350806288e-06,1.37295859459243,0.548,0.339,0.0244267762024274,"5","PCMTD1"
1.04721599886173e-06,1.69587424078242,0.262,0.096,0.0252934080205073,"5","CAMK2G"
1.05994320050154e-06,1.15944042599709,0.643,0.423,0.0256008081217138,"5","SLC44A2"
1.08147668580939e-06,1.69625751571993,0.31,0.129,0.0261209063923541,"5","FLJ37453"
1.08159256575532e-06,0.952010198412104,0.679,0.479,0.0261237052406882,"5","MYCBP2"
1.08557298630714e-06,1.42734062794453,0.512,0.283,0.0262198443382764,"5","CEP126"
1.10580977168933e-06,1.33266239123621,0.774,0.604,0.0267086234156125,"5","PJA2"
1.1533416108501e-06,1.41468855501737,0.595,0.368,0.0278566599268625,"5","PPIP5K2"
1.18238267503241e-06,1.82223899212478,0.321,0.134,0.0285580887500578,"5","KIF1A"
1.19579824342017e-06,1.43254324365288,0.429,0.224,0.0288821149733273,"5","INTU"
1.20536443975794e-06,1.49632129928294,0.536,0.328,0.0291131673134736,"5","OBSL1"
1.21553597117373e-06,1.8259894734869,0.298,0.12,0.0293588403117592,"5","MAGEF1"
1.27447176768946e-06,0.728164333791115,1,0.951,0.0307823166050035,"5","SDC2"
1.34759900608318e-06,1.41376099781014,0.464,0.243,0.032548558793927,"5","SLC38A3"
1.40533164731645e-06,2.44234596104127,0.988,0.965,0.0339429752776342,"5","HSPA1A"
