"","GSM2627518","GSM2627519","GSM2627520","GSM2627521","GSM2627522","GSM2627523","GSM2627524","GSM2627525","GSM2627526","GSM2627527","GSM2627528","GSM2627529","GSM2627530","GSM2627531","GSM2627532","GSM2627533","GSM2627534","GSM2627535","GSM2627536","GSM2627537","GSM2627538","GSM2627539","GSM2627540","GSM2627541"
"AACS",9.96782610732996,10.2053182326471,9.75750187445712,10.3227004890195,9.9496664856452,10.6922959601949,10.3167066613535,10.3906226330583,10.5379299680231,10.084911418698,10.2513403432386,10.5431121224233,9.89941291709352,10.5915536977875,10.4130267508381,10.6664755159021,9.99973738248739,9.981182505791,10.0492868767146,10.3712050027131,10.3159199155499,10.4623645965077,10.2916734719877,10.1353353514905
"AACSP1",9.62845885814478,9.68075123569991,9.41894042901019,9.95286677410939,9.6570006976861,9.76087364098487,9.59965286912324,9.76636856727522,9.46797328417728,9.520478397671,9.92710096252816,9.95295727829497,9.69441615655271,9.8459834164143,9.72253111825331,9.72196947703162,9.18017187378103,8.97714375758178,9.90243852475413,9.7051961511948,9.80150670394954,9.50667003656973,9.77835047136981,9.56331603205243
"AADAC",8.73112406370619,8.08813828891802,8.55928634268269,8.31846443795393,8.03290619411526,8.29446566397831,8.21073417867559,8.58730419641161,8.09174220140805,8.01569422345617,8.06943579836792,8.17533058860391,8.50556397389909,8.58462158837486,7.95113549564197,8.30380969356111,8.25234723859867,8.33902245009498,8.22037202724184,8.21275513689128,7.99094274528569,7.99906878534397,8.32212516039811,8.62713689561407
"AADACL2",7.84681168078685,8.62172415847522,8.2493977574055,8.2207208688837,8.37385657706371,8.61546733170716,8.59137831673703,9.3255320627886,10.2405377198339,8.82895545449378,10.7311886075418,8.63752141043304,8.00267348465282,8.27023729387199,8.1648431233133,8.1028887480483,8.59391026337434,8.70657273223546,8.12713378589271,8.60036071448432,8.17522997862132,8.86551008112611,8.54897903032882,8.4255911000074
"AADACL2-AS1",8.56709318421037,8.69707426563261,9.01717512695049,8.76330930989625,9.40734571293305,8.68575543421933,8.91071931896946,9.00387212748741,9.19718228200023,8.62194306956204,9.50020508122659,8.99892071442393,8.78547309756254,7.91198681114838,9.29612215841337,9.06889453155831,9.40688921917016,9.22607881631131,8.55967063600344,9.13077053933748,8.98663050421191,9.03908405545214,8.92544706974995,9.19170454733792
"AADACL3",17.4386969695723,17.0327091690926,17.2532501088399,17.3826302080678,16.5742745657578,17.4386969695723,17.4669012876596,16.740123342146,16.456612970877,17.1896985174131,16.6518023243006,16.9027410907315,17.6002844269927,17.6877260577533,17.2299977343217,17.5592850001282,17.3973943448173,17.6913633130589,17.4301200361857,17.5441627620211,17.4560754164844,17.4190982067052,16.9148607469631,17.7233983243385
"AADACL4",11.1476886918183,12.1028244461545,10.4706039625459,10.1475402795943,11.6251622307137,11.9113315164488,10.730618710515,12.3865498091754,12.2486780507028,11.0122390383096,12.2647723982003,10.4158852497247,11.0548649051844,9.71710072885663,11.6055228727416,10.9260485423496,11.7428323557406,11.2429315411773,10.689008972697,10.5432372423605,11.992246189499,11.6166419789425,11.1981533446416,10.8547878155556
"AADACP1",10.7994983778303,10.9258379935387,10.7155243125859,11.2473190478313,10.8415675211957,11.0927373835164,10.7887330021608,10.5090166669179,10.145473737939,10.8259919574375,10.6383194070597,10.8297046873264,11.2903767774347,10.9072499177595,10.7457889273187,11.0243489840383,10.6035367542433,10.655811826135,10.6367219257694,10.5249763651804,10.726339628628,10.8800243725168,10.1421504586583,10.8024073766215
"AADAT",8.38905279176021,7.79718590636697,8.30263569618544,7.37160242981829,7.63043549762444,7.89183742533842,8.38583527485183,7.8321480190226,7.88619630146515,7.44922693494284,7.37997913126089,8.54620680759508,8.6268507746444,8.28112473904958,8.60400718861871,7.84432765241849,8.54725612981186,9.08843202051793,7.89755459624406,7.10447054550773,8.51230002287585,8.1632072432294,7.93259400824106,7.91071204447845
"AAED1",4.70888162353384,6.20321100162227,4.70512161181277,6.06330812151388,6.99977634524316,7.56824213321984,4.63822993236518,4.86160290194676,7.82649698311765,8.26370037495878,4.69091961691517,8.84283672488917,5.68896997949735,7.86525077306771,5.12558426235611,4.65065615165417,5.05320640793053,6.90203021046695,5.24993185817586,4.7000935434061,5.17492468673762,4.70784085674028,4.68644300585217,4.66124390215169
"AAGAB",11.4182285689996,12.2841816760388,12.442612418734,11.9399071540641,11.4733786439163,11.5690263539951,11.3399370778818,12.2393223539105,11.8597636732847,11.920467655697,12.0393753158725,12.2265874176006,11.5046114896206,11.9085996949153,11.7245955776814,10.8744448492465,12.4839212069453,11.6346608791128,14.3219254342616,11.4773129548781,11.3534472482028,10.9403381872818,11.7077062883314,11.2246303908353
"AAK1",15.5869305867061,15.6155632980221,15.6663942403475,15.0606010687963,15.7154526300606,15.3005411585164,15.6081138829363,15.6767411484235,15.8254006179945,15.4258167997727,15.6103588645892,14.6472190461182,15.4147516909997,14.9793415522097,15.6473503146009,15.570181420966,15.6608510420725,15.2562841481645,15.3511683900037,15.1779635484797,15.7066000265299,15.687347737786,15.5193204680396,15.7052066109514
"AAMDC",11.2225693215418,11.4029398314704,11.0162125293849,11.0357600735837,11.04690936144,11.7064523307717,11.5634858676064,11.1793960404477,10.8705609893779,11.5862350126785,10.6627250585799,11.8236499333576,11.0777318418896,11.3433249867044,10.733821723295,10.7180609409321,11.3046300474969,11.376733136726,10.9359385925558,10.8635903198611,10.9411647718547,11.1371094303596,10.7825585290943,11.4328724022506
"AAMP",9.78266000514061,9.80709445590477,9.99806468234825,9.9993782285241,9.98915502214154,10.3239936414323,9.81171648481012,10.0493424575293,9.76443054882866,9.95183916113016,10.0510572729541,10.4296096578551,10.4878566856281,10.2412824118481,10.3999408363062,10.6771679676776,9.65587426540852,9.78984689376237,10.0692747439731,9.87531850995436,10.3889799960504,9.47762483397575,10.338926348915,9.51843834644153
"AANAT",13.5550293492238,13.8661665863749,13.4796159406678,14.026183605637,14.1305760340586,13.4305878247643,13.3195143764119,13.7221290665308,13.461670967342,13.1171491079378,13.9310748370116,12.939462881772,13.3651849433907,13.0186332162708,13.6323835760353,13.1957912080943,13.3606930033348,13.1051342168224,13.4447556997317,13.2730113531758,13.441752146118,13.3898853327233,13.2368270361359,13.2173409664253
"AAR2",10.297226958722,10.4783381213091,10.1990012286924,10.3443107447428,10.4795056775019,10.7569518569001,10.5873015742575,10.6295852999404,10.5870825887418,10.9076251951787,10.4861279898888,11.0675506697167,10.6528277460358,10.8045562953442,10.4249133086587,10.6460615239217,10.6344417473095,10.5136425635934,10.455214826732,10.5273399748143,10.6554375841259,10.3826645355473,10.5976302904433,10.45807505649
"AARD",7.33051774176692,7.4831282216144,7.70357354264435,7.65545750317445,8.02111075898187,7.63075754892081,7.12186346456216,8.17246606635696,7.81420098651726,6.7338290063942,8.03425935858984,7.89929367548488,7.05051236506774,8.16634002109878,8.57499038453216,8.64958046555894,7.80763956555446,7.69747209860584,7.82222430923817,8.86125044572342,7.77420946053259,7.86280595205058,7.66385319249493,7.51291711380842
"AARS",9.41386576180536,10.1535276397671,9.86017704675714,9.77129067704655,10.315017012098,10.5729140073687,10.3926665712304,9.71088392515562,10.3535691657619,10.938016192829,8.89874939184059,11.2946808192666,9.91292424438134,10.3057254082607,8.86433883100515,8.69413785072202,9.3940208261726,9.34241275495616,9.71500851881696,9.36076027217502,9.70910648837163,8.24800196973936,9.80464167759596,8.44162612383917
"AARS2",8.17309435368934,8.57305623493416,7.93041031222051,8.03773118865388,8.54368759045694,8.04575921036214,8.30927533086745,7.22514628530242,8.33911218650453,8.27494182100097,7.70624029867575,8.6272918277928,8.3645236926368,7.45205619683149,7.37972215058788,7.26780118805705,7.85017909733683,7.80343106036964,7.69138461199538,7.49919822051127,8.15890680803792,7.78736927449834,7.46986758617879,7.96532194295504
"AASDH",10.17722612902,10.2123122024103,10.086657857598,10.1409789305871,9.88806250234169,10.0570897968749,9.85786302530955,10.1290117877485,9.76985837191612,9.95538551093143,10.4320425799339,9.9954111155267,9.64877949344,9.47357696622637,9.66353420816906,10.0304961564355,9.60282585680535,9.91724491274642,9.86723195603471,9.91433526549174,10.0722388059589,10.0894589522056,9.87438572216896,9.86735583352932
"AASDHPPT",6.91393162900872,6.70922867173936,6.91743209411989,7.57065253148299,6.28939522334955,6.41282627424475,6.69277397367801,6.65778454224689,5.1801679332192,7.35634501436013,5.90845919292349,7.7141056993137,7.07215565171734,7.39881269219519,4.93632554333949,5.74288753610868,7.16689543570206,7.11555750790496,6.89890880699901,6.42963583780165,6.50165267469437,6.07301981222238,6.64737478034285,5.67041882318315
"AASS",9.52740375337803,9.21637622894712,9.55292123456692,8.26421655950369,9.65081422357972,10.3064851639058,9.09689386687092,8.97230034370497,9.47958510704976,9.54870151880127,9.07919285107649,10.983080483513,9.25205221712713,9.21804381073512,8.14826869281472,9.29537741949213,9.72879827613293,9.60991706416334,9.49641569302028,9.43879601704448,9.16670276163651,8.68357031347503,8.96589990851075,8.67058368200538
"AATBC",12.8576781277593,12.5061026237239,12.9306395998055,13.1790635169561,12.360582199088,13.3993617827283,13.0611816117454,12.6761105527926,12.4049695936359,12.5411239166293,12.7026090009094,12.8480425270044,12.0731770515836,12.469442719266,12.8473356935661,12.9566818583851,12.2172873359791,12.1379034349165,13.4166741336427,12.8136581158663,12.6488158565197,12.5957138152292,12.747741362684,12.8015240553629
"AATF",9.87991716305389,9.72600932294573,9.67681305878612,9.32622962158552,9.33040405799344,9.86026032795622,10.2494515736267,9.38931383153523,9.4702399516573,9.82097992621626,8.98432320290212,10.2099462302429,9.69732743916965,10.0307040639958,9.22160001617628,9.76800178606376,9.9545219856893,10.0697743335361,9.7416809828664,9.98678389981916,9.72531902584454,9.75114484216874,9.38448128946163,10.1521104890002
"AATK",14.1933225819568,13.5105940260416,14.0303485740315,14.0715806662792,13.3006579198663,13.8698008346855,13.9189490248624,13.6633523170768,13.1407185190815,13.6332254512089,13.7312825277436,13.7148094912414,13.7919278815327,14.4581900373523,14.127795731989,14.4283050688721,13.5123516662502,13.8146416179761,14.1356822117874,14.2824850833434,13.8060503064117,13.6194359759682,13.9255373653502,13.6489586941492
"AATK-AS1",11.7640542694941,11.4027975642496,11.6019442898088,11.9438741862994,11.2463623441685,11.5343959997986,11.3464940791844,11.5507734332055,11.1585871773139,11.2242049983917,11.6755114435846,11.2884754155417,11.4571751994917,11.698535672938,12.0265921015365,11.7844905531494,11.1568987248954,11.244379915692,11.7788685395359,11.6949926506067,11.4476046803813,11.6474666698443,11.8041493153168,11.519412653426
"AB020701",5.54072016684827,4.87224113822148,4.94296027771533,5.14291106257406,4.60822065676032,5.09971741881865,5.17003145684784,4.78833407683945,4.76153264995273,4.98338004290967,5.79127258537188,4.87701810886257,5.37341080797866,5.91361981088272,4.74234545298236,5.56341268787743,4.98623861756074,5.18851436580941,5.35184080236486,5.77673785421716,4.85311573850469,5.13637701838438,5.27101135745267,4.73958017900301
"AB051446",7.9579510302435,7.78288458287785,8.18915059261556,7.89929367548488,8.25560611930561,7.80275282963993,8.08420737911204,7.55608452840684,7.87567412898088,7.58181401619137,8.09349387331868,7.65527691452844,8.16659263614389,7.96231091817603,7.43591479412927,7.52032775987315,7.96097364526866,8.15263437414718,7.58333604864551,7.80624930961737,7.62277546364236,7.99003944226058,7.44808300617662,7.84930860408809
"AB072904",10.0156457473906,11.1798784142743,10.4091625328007,10.2901902204551,10.7133981860125,10.8034467647244,10.0329478976687,10.8298199746292,11.9521639986376,10.129179900077,10.2036402088508,10.166300660817,10.8871184175265,9.85003325239581,10.6560838801594,10.443062230393,11.2951078269801,10.4046443253403,9.95360469507816,10.0337854246996,11.3570818626823,11.5544153178783,10.5193448151759,10.338926348915
"AB088847",6.89091792146947,5.23817118118683,6.39661484625545,5.60708603940811,5.39946607621904,6.02428308241854,5.57831416424648,5.49274551049363,4.89256400120726,4.70451277541656,6.31789721827933,4.72990617561307,7.90324157880407,7.20543654409882,7.22208993626945,7.25291745313424,6.00037631662448,6.80592708991538,6.84605648007855,7.56425404017598,7.3141577382011,7.97333282289027,6.31789721827933,8.16470741348058
"AB209400",4.59995774213157,4.65473273443767,4.66597384851246,4.60002522085439,4.63097615585168,4.63732535384361,4.56610464908219,4.72283647203224,4.61342235794272,4.62820439532033,4.731238500541,4.60040938950328,4.70275095329787,4.61458041001642,4.64403805703269,4.60845635171172,4.58523879548165,4.6271369553131,4.61021889728069,4.63478648768999,4.60439572567107,4.63029645206013,4.69981230833608,4.59489299866762
"AB306153",9.55079906221567,9.00845938426426,8.70300255343206,8.71217152639148,9.23550869482454,8.60331375013846,8.06538660106413,8.98501768695486,8.84260128388354,8.43795775106191,9.33071923000679,8.56264605218878,8.87352590913027,8.10803992136724,8.96336099597083,8.73240218446194,8.29456657889983,7.5815779802074,8.824338804842,8.47406714555857,8.79250140803457,7.93898790797675,9.3522486570217,8.0996194810485
"AB306238",9.88731093862493,9.5637726770844,9.97835453422385,10.3529429211291,9.69161761590315,9.49125268121991,9.94686789647858,10.2768071797531,9.64368772692339,9.77134720303849,10.2044783067013,9.1271053826347,10.4576630093066,10.5019866580561,10.847956652841,10.8660906377018,10.1228605958865,10.10260531813,9.89192904959612,9.73965342513738,10.1718207351257,10.0072621928953,10.0992639635037,9.82533740156065
"AB363267",10.9357773423016,10.6864005243774,10.9019669018062,10.7464537593014,10.4831823096296,10.535128817025,11.0650034423557,10.830023090582,10.3817070501795,10.4799610813012,10.7207722423378,10.5205943837062,11.0586645489186,10.9800463473923,11.5150972447489,11.2464807858665,10.6625983986007,10.8722677882109,10.9008570143842,11.1555960270689,11.1133594690742,11.3881764241326,11.4266716148812,11.4153042636266
"AB384543",11.5044527902079,12.09031538693,11.4875375254517,11.1396506823012,12.4436546283453,11.4098911040547,11.1460061159264,11.9507737465178,12.3005856248955,11.9962480305883,11.2937379677955,11.4678094217794,11.6492121105632,10.9738401363802,11.7734320896525,11.4320164031518,13.1272818599806,12.249927036795,11.1362468647747,11.1244592817901,12.1572060841242,12.2289956632122,11.3466458302105,11.6030644613992
"AB385295",10.5376999103702,11.1006441141897,10.7100550972171,10.929588764049,10.7243204728567,10.7528951566304,10.3908872531159,10.8148763992884,10.6387703974835,10.9572675511878,10.7270954109906,10.6909244341282,11.0318450275525,11.005431489519,11.2457412904635,10.7784454125478,10.8174141162699,10.9595898550411,10.9112302684351,10.6884963032603,10.9140111689692,10.8917445910171,11.2381785016356,10.9503122193286
"AB529256",7.10755542617143,7.42525956350882,7.19470523278383,7.25273851520919,7.54782732489607,7.66312874391016,7.47775752358759,6.26940743881427,7.04184923546939,6.73882366746191,7.74152437626628,7.33355910565988,7.14993748653847,7.58333604864551,8.43367270036643,7.70404622673799,7.62150717737369,6.42916149544092,7.10737952945413,7.49068654090155,6.53413732089383,7.73977777284741,8.48116429701919,7.58465935457989
"ABAT",7.44585506575821,7.55462045578718,7.24326479321528,7.45621905909754,7.37835460919111,8.27275511087676,7.46158429810297,7.09722700379806,8.03356838421755,8.13873240073177,7.69612735192859,7.87076575352342,6.90228572309983,7.72474764315489,7.43776349607714,8.28725139298139,6.58097664580893,7.32137152883684,7.5060180166319,7.69768258193642,7.31536955775051,7.607557703629,7.91950207315907,6.32450841603763
"ABCA1",11.2975276285741,11.288130483667,11.2348257342271,11.1486906958153,11.4102812215931,10.9639618750348,10.7646567293408,11.1689197581841,10.9953866266304,10.5153865048428,11.3080152459999,10.9909607610524,11.0473282081779,10.5889722616005,11.7269551273241,11.7985185272627,11.7755454214295,11.5292971175286,11.499556761449,11.1890537366536,11.0653088295377,11.3669067287717,11.3408425859429,11.1827177246554
"ABCA10",8.47257125290322,8.70644263688655,8.88068691523197,8.1948660137546,8.78269046762617,8.2567095418242,8.97782035335002,8.8404570558616,8.59549294283034,8.47222260853103,8.90509186164688,8.64454828485355,8.70502170533513,8.10748158614769,8.3797872732014,8.14666737520885,8.91817026639889,9.10637733591146,8.54263438920923,8.60506260844132,8.2909191365206,8.32466166170982,8.17020259680874,8.47193938753832
"ABCA11P",9.18850211760495,8.76223898033344,9.44427688952173,9.48064685893781,8.62407843460929,8.95965704786984,9.32285813888424,8.72445662340426,8.94278661463269,8.98943104824425,8.94722333738346,9.66061589569659,9.31551128561795,8.65481488888582,9.20466617775292,8.8230005046731,9.61838882745302,9.90515578782581,9.10032409295652,9.41386576180536,9.07065857962193,9.46567403289931,8.65180823461211,9.7730382607094
"ABCA12",12.1680617543244,11.2521903378259,12.4220028676492,12.0963428135214,11.2788405007953,11.9936885434327,12.4313959018319,11.5851016328317,11.758222285816,11.5712422658821,11.7679546635205,11.0974774021898,12.4500756536189,12.8994103059306,11.8146686471668,12.3539639794139,12.0503982715483,12.3391271108996,12.4316430745339,12.7075761717528,12.1495836117308,12.6603024714463,12.121277764008,12.9012234636542
"ABCA13",4.63691387884194,4.55398359845208,4.55721722912969,4.67680292989953,4.61858857837418,4.71096823095794,4.69471865825577,4.56777617161865,4.58076732408315,4.70947103220809,4.5613781502664,4.59444790966971,4.69232110527692,4.70000592556404,4.58924620055393,4.73583408668962,4.63983154607353,4.55936993120838,5.30920985309307,4.63275709389982,4.6601648082595,4.59700778460494,4.57440250440356,4.71745135637924
"ABCA17P",4.63547407019216,4.65533860071755,4.74568127627269,4.66830029817436,4.70535669987019,4.69634816302095,5.67252376764961,4.61623952494162,4.7346970710326,4.67332230151152,4.64675444606526,4.68932646083258,4.71378057600244,4.68008280274447,4.62809461608051,4.72461422679201,4.71240316614242,4.81894617603782,4.72115984329755,4.72603070036036,4.68095698448855,4.59952032829101,4.62528093919269,4.70309684142251
"ABCA2",13.1295786824215,13.3085951055261,13.1176379435367,13.1383254611716,13.8243374256655,13.0254756212067,13.0668455071863,13.9324135161412,14.604680988063,13.2187845486998,14.276134030861,12.8283891342437,13.0600944547403,12.7867388802701,13.2869783774753,13.2566480758761,13.1602251659081,12.7584495226619,13.0448898212181,13.0668455071863,13.1712782801521,13.0120588287984,13.2289188157135,12.9464442561836
"ABCA3",10.2261941997546,11.2534658764344,10.3261069479059,9.87465002271717,11.0747093539051,10.7021899655177,10.2276573189767,10.4201650046713,12.0667807782957,10.3643620213828,11.4113991074515,9.99551448072686,10.5825919168802,9.81486674142365,10.5020999574754,10.2910893340983,11.0727193873061,10.4326579257971,10.1813170455644,10.2299517682315,10.5318163254864,10.2880900531674,10.2797579593239,10.1432336842564
"ABCA4",16.4727575103258,16.749685568141,16.551390154555,16.6437727993226,17.1051431601587,16.4838107677925,15.833050171191,16.9411813869158,17.4073400354698,16.7014380883065,17.3051330762639,15.7793085603701,17.1928627032411,16.3126544741292,17.0667543134636,17.0768428117332,17.4265355307128,17.0926008154775,16.9629157179657,16.7880722755031,17.168670709431,16.9629157179657,17.2733520453191,16.9562064196794
"ABCA5",10.0678705220143,10.1249744783355,10.0815813365087,9.80352333990066,9.89182341499081,10.9116725633763,10.5050769897313,10.2726390362603,9.84017727264808,10.0064128121479,10.7499716883046,11.2516781933714,10.4583333749085,10.3639995651894,10.0317879112706,9.61732578228188,9.75544849419876,9.98022622538181,9.9321652951939,10.1239654260139,9.88741463964477,9.72554430627996,10.0695501133298,9.783111435801
"ABCA6",9.85966332113436,9.61090511481109,9.44545332985927,9.78496265288747,9.53708928123878,9.58817136401181,9.37735629498127,9.79717287960897,9.78233282293447,9.74905345535558,10.1452918005757,9.59965286912324,10.260607933145,9.58135370443208,10.1305898194224,9.70259001919787,10.0076290830999,9.53329252352992,10.2394549279025,10.2579226367813,10.2274901402562,9.56807756970549,10.0860023523013,9.37880082332283
"ABCA7",11.5422884727142,11.442317213557,11.3655047384602,11.7671688893112,11.3551377694915,11.5642341418508,11.5065292686615,11.4608189463128,11.1928253306751,11.29002077729,11.8524213445336,11.3469842743879,11.6578827426777,11.5237558603717,11.8514888233721,11.6125664189472,11.2908528235451,11.3710688834689,11.4827606510834,11.5484183262274,11.4044528585001,11.3422868460059,11.4811370524507,11.3823229995654
