"","normal_tissue_1","normal_tissue_2","normal_tissue_3","normal_tissue_4","normal_tissue_5","normal_tissue_6","normal_tissue_7","normal_tissue_8","normal_tissue_9","normal_tissue_10","normal_tissue_11","normal_tissue_12","normal_tissue_13","normal_tissue_14","normal_tissue_15","normal_tissue_16","normal_tissue_17","normal_tissue_18","normal_tissue_19","normal_tissue_20","normal_tissue_21","normal_tissue_22","normal_tissue_23","normal_tissue_24","normal_tissue_25","normal_tissue_26","normal_tissue_27","normal_tissue_28","OA_tissue_1","OA_tissue_2","OA_tissue_3","OA_tissue_4","OA_tissue_5","OA_tissue_6","OA_tissue_7","OA_tissue_8","OA_tissue_9","OA_tissue_10","OA_tissue_11","OA_tissue_12","OA_tissue_13","OA_tissue_14","OA_tissue_15","OA_tissue_16","OA_tissue_17","OA_tissue_18","OA_tissue_19","OA_tissue_20","OA_tissue_21","OA_tissue_22"
"SNHG1",7.92457387560613,8.68681765264848,8.70526610723871,8.42472121872363,8.63225316587044,8.82644254334667,8.60316103355311,8.50677017742791,3.10723006930734,7.73520172151301,8.27736750606244,8.64539555839364,6.69872106170574,8.24259434628874,5.91465417690297,6.46714631096223,5.7518204482229,6.7644305826317,8.88006852752451,8.04313828004744,5.65237831446192,6.20091773297151,7.16575579200588,7.11936197182048,4.52054283708236,9.0489203109823,8.89214805667438,8.39592539222699,8.54212064497577,8.8695458587389,9.05920160355506,8.99961413183414,8.90079058596372,8.66205468702994,8.891729011591,6.85222619488476,8.18745995639073,7.16895068268212,7.14273800968558,5.08097206560947,8.19232420922154,8.38924296106997,6.47140994738702,9.82438150256012,8.9375017441784,9.28858128446753,9.42127691239909,9.27544332289768,9.62842973216367,9.19968141010321
"SNHG1:ENSG00000255717",4.640108377087,5.74443600574368,4.90851512095466,3.10723006930734,3.10723006930734,4.5710559083606,5.1278757477612,4.61888891147079,7.19299431459905,3.10723006930734,3.10723006930734,4.23232062912439,3.10723006930734,4.82684193513985,3.10723006930734,6.41682023234621,5.7518204482229,5.1800103498832,4.9591195439444,5.97145707554197,6.04434478532978,6.00822249443683,5.5347571621051,4.77623932764385,5.1404903398998,4.93128537909751,4.589085248133,6.00649389136188,5.71762108148287,4.7262675467785,3.85310637682313,4.86477733722895,3.50224382570298,4.54965638480375,4.31137024726063,5.54103207484559,4.08688099557172,3.10723006930734,3.10723006930734,4.87431604797941,6.22351945074689,5.88452122107219,6.25331998362689,3.53527635210018,5.91187537046213,6.31713240990572,5.59221727112228,5.83543363108357,5.16525054208275,3.77947417918266
"SNHG10",13.8993244242811,10.3497437772739,11.8640695191372,13.3855860680563,11.3635539321924,12.0123863231126,11.5307796541557,11.5144980243072,13.2447285491938,12.2613201067931,12.8472219866647,11.564097313659,12.1507872997314,11.1992016082836,9.65073880541361,12.5592865628054,11.1887411452144,13.1326534204482,11.8925435709267,11.1831873371334,13.6858615875888,11.891798476573,13.191039106015,13.4777247499743,12.5731469210091,11.3937449171999,11.3660065409991,12.2104808860766,12.1968642362841,12.4794411253661,12.4434401299341,12.6684056187905,12.0345169822334,12.2956502915452,12.3386716415507,13.0111473365425,11.5176180212899,12.1479233082243,13.128632513413,12.6107453334668,12.3249374630875,12.4165523421584,12.2287767484045,12.5497907998681,12.4808766465388,12.4946920302868,11.9544873905185,12.9133857814856,14.7429367606361,11.5713480882308
"SNHG11",7.78582396383359,5.71742447300044,6.5697511870982,6.81160812796753,6.8888296588739,5.88441805749043,6.04545859059743,7.00183957646921,3.10723006930734,6.43700978678048,7.48630374869088,6.4499977916876,7.40126506227697,7.47749004650739,3.10723006930734,8.29606455225793,3.10723006930734,8.74097722835025,6.43693021393314,6.54149685116669,7.79578090120002,6.00822249443683,8.77578644109642,8.59002525032739,8.91475145039455,6.57994837867201,6.65973222603751,6.99071881080418,5.93060339153231,6.55223063717363,6.21968034361868,6.63025817721568,6.73124397676123,5.74872413521774,6.15605816305356,8.15979746868425,7.0397824492452,5.82579335559621,7.40277650445841,7.81934528085976,7.1175584223171,6.65879012799695,7.89347093245182,5.79795357573504,5.57991187940015,5.02268128224614,5.57616363832266,6.07110458217039,5.96961068511198,5.8865910045026
"SNHG11:ENSG00000174365",4.44917021653359,5.14868972177663,5.52887211348987,5.25955493120847,5.86709438027002,6.07470201852442,5.45346075151979,5.11212500116512,3.10723006930734,4.30251181947411,5.28964653890602,5.90913515706776,5.07697874468166,4.63722630834767,7.11456718865156,4.72457598100879,6.29953346051587,3.10723006930734,5.72781232428632,5.80558405369833,6.08637688719963,5.04866412330534,5.76891257489132,5.31609493728648,5.68948173651518,5.69502064554388,5.79638722876778,6.2295243487036,4.96396731317579,4.94879461318885,5.80590050645064,5.74683603335864,5.76071957660367,5.46308130924487,5.446958107359,5.24614943057557,5.54239938459298,5.20221442032221,5.15870996040871,6.67501035297204,6.10414524637442,6.07729431200534,5.67756912116407,5.79795357573504,5.53209556666677,6.05579204719611,5.63926734229799,5.59538269025889,4.92241630075791,5.62608191965074
"SNHG12",9.47419429893874,7.52618466917322,8.04752745096846,8.96886396733068,7.53778517495825,8.81696284273188,8.05226247752682,9.25840801980003,5.97565249755548,8.40270201846566,9.59637146351843,8.12773280494885,8.88821837315751,8.74590000496683,8.81118566041561,8.85969149886519,7.42318852887462,10.0886778984293,8.46446592106481,7.02310170779536,9.1781912720124,8.32324629676091,9.42862382176052,9.53308159184133,9.57873160721603,8.21191438991069,8.38305025190788,8.61304717934321,7.16461560765964,8.53448027329213,8.31493173080415,8.45438723179424,8.39315538593328,8.26453863122724,8.35802346006033,9.67775812836996,8.29891162451888,6.84519545544168,9.06302407124588,9.45211709284272,8.92557015942248,8.96104713595401,9.41850677326431,8.30280666758959,7.85434231318544,8.32957404275746,8.10742202757113,8.03243548617255,8.72969447808499,8.32725871825598
"SNHG15",8.18960123634048,7.21347302208827,7.02359819603591,7.274480011706,7.19451027489362,7.75004304778219,7.35392006594604,7.54094738285585,7.10871929617387,7.35378811089364,8.45090484543247,7.43951931849003,7.25526509501467,7.81520483976961,7.32924391241554,6.73652300730693,6.08212887579191,8.24801886221234,7.20909646812721,6.78069694645484,7.06312542395273,7.00354334028139,7.88847702932654,8.16049274883597,7.77037184574638,7.12012423522704,7.15140337468372,7.46538667464042,5.15349783293365,7.49368964060225,7.68971152865375,7.8469684750722,7.38331206544443,7.54092649482845,7.76305031662097,7.56985464934963,7.35173364055215,6.98909753277805,6.32961194350831,7.43903597574942,8.01866103324274,7.36031854463678,8.35371554285861,8.0884798989915,8.15087238630064,8.17122160270291,8.07181875289363,7.8265396228386,8.03882736515765,8.13842605184022
"SNHG16",7.65156494146479,12.0677380587115,9.73778812155785,8.89427901900067,9.7965372270686,9.07928819956265,9.09584149771283,8.7650944409716,9.11576757103363,9.66961584952422,8.37538786731069,9.68813291387879,9.49130660018712,7.10256016258811,10.1500698569653,6.00287486884097,10.3792598183845,8.42436263279509,8.98632843472985,8.7164340399052,8.21493565310745,9.28818395047539,8.27787059307082,6.83867240218599,8.1462687277322,8.88074948319107,9.05614738989241,8.48389402817309,8.67800840503285,9.08445283374687,9.21457354404123,9.04731842810181,8.95472630800465,8.10583064839096,8.46365638238654,7.96505484208999,10.5192886917945,8.46345336332245,9.22055559993681,9.5357388843691,9.09804750727981,8.96743320769582,6.83687738427537,9.28153945703753,10.097643293666,9.95562398520797,10.2090725323713,9.84434223855146,9.46002523701584,9.7878564746565
"SNHG16:ENSG00000163597",8.05111437053484,8.84408512849319,7.35312923652062,6.28341109455072,6.93456527394319,6.2421283559161,6.41883872600409,6.1997052656398,7.53161380078522,5.59687551862861,8.00958717731263,6.52937292487772,6.34364934740073,8.45308730299214,10.0020366530075,9.66709268048615,7.17381237742815,5.86019022541057,7.01468617350513,9.80470132808525,8.91691009995644,5.30366852721619,5.50242257650622,7.03652810315324,5.55424375666603,9.12364212682147,7.84477689366829,8.74350051600031,10.1925693090032,7.04976358648305,7.44302265492078,7.2832027026112,6.67690572790175,8.87683111868404,8.76031592511784,7.91040848231532,7.43461451998501,9.40820947538801,7.41307977317895,6.45010389757959,6.53077161225234,8.41049783087276,8.96457900767762,9.17683457564663,8.53013669744346,7.65866667458425,7.80444200821032,8.25340703973681,8.43791202219228,8.03032801007282
"SNHG17",7.98670285064997,6.82530641566735,6.84939083392638,7.46277979152858,7.20696695828164,7.35009335069415,7.08553198569005,7.80391521552697,6.09887894106515,7.23183943219548,8.59101199898882,7.26041096344132,6.69872106170574,7.8430258252231,3.10723006930734,7.82738153749857,5.59374371716099,9.17491952286873,6.81976918511783,5.27282210579431,7.53673320967995,7.00354334028139,8.46362147165326,9.09035701007803,8.5426695160274,7.19319203679045,7.4165183561245,7.9159489424707,3.10723006930734,6.85529163740562,7.09593419946858,7.61810240350745,7.06275486479779,6.70967852206435,7.06399276742589,8.62307409087724,7.38188640288288,6.78331004779794,7.29545792573646,7.93487897091771,7.94058131321772,7.5556004397455,8.84650475057233,6.80854353027012,6.40389319338303,6.11689574659153,7.09323565343849,6.40076613436178,6.21083519990268,7.44540303176585
"SNHG17:ENSG00000196756",6.22836785860237,4.63825798744797,5.09380212505797,5.39909332232737,4.72534474553859,5.26043511661862,5.30076034143396,6.16284505350283,5.10331321397162,6.18115542141843,6.90274244443174,5.60831499862435,7.45368716511166,5.62982451264104,7.22592152847478,6.25409304779896,4.46006972782209,7.42766925108257,5.45941608355539,5.89100597180547,7.7832500498941,7.28147990829208,6.92702066702659,8.4745766879613,8.11163218177624,5.2024223955723,4.80751521262957,4.93963133324676,6.11516254164399,4.30662742968008,4.67300787872258,5.58589844690419,5.32497086975135,4.88210372327894,5.01945531450652,7.21590708610559,5.80251405339633,6.65083863719774,7.94000303176691,8.08691696561117,6.28569928724021,5.57672888417878,6.66033699925618,4.78281432729639,4.94986246862873,4.96740564887886,4.80817787325842,5.30327049537688,4.67529294659313,5.48504422572475
"SNHG3",8.07036714243851,7.57104338469268,7.40059680080031,7.92678255617181,7.21315492468293,7.77966049278005,7.57080000000849,7.94990016257793,8.43104037912764,7.64766214044432,8.80754745049074,7.65691740598493,7.35790361895914,8.04127687692567,6.16183992449635,7.03108748636279,7.65519239065897,9.55425230128071,7.98123295256775,7.73926592791963,8.4469642605309,6.96904625150398,8.03758495433778,8.83354894585791,9.33549919384408,7.70061731061747,7.85573595930657,7.88394754028635,7.24485575981708,8.0447778738434,8.07751545476072,8.06678437708338,8.08287174538155,7.58978421628609,8.23389680989256,8.10138230367847,7.33333304183601,8.80288841172216,8.55120161684295,9.91877756974901,8.20191571631617,7.97599389596895,8.50203449163941,8.60433311377049,7.89454449226982,8.55063211120832,8.8120993662345,7.86223278729979,7.92029751780511,8.21448656414432
"SNHG4",4.37713361361758,5.54303552859196,4.96432751581498,5.10325290093193,4.76333748875794,4.71695272334894,5.1278757477612,4.53416135344171,3.10723006930734,3.10723006930734,5.28964653890602,4.49246572606064,3.10723006930734,4.99046461672854,3.10723006930734,3.10723006930734,4.81666513126445,5.47681268434917,4.77019242036372,3.10723006930734,3.10723006930734,4.28191002271148,5.12646625808167,4.91799253268513,5.32185626706358,4.8620937107847,4.70344880301762,4.93963133324676,4.96396731317579,4.91940221065382,4.9994330556689,4.70522247738019,4.74505883834786,4.71262722451246,5.04456642478219,5.32625902465968,5.21955524302407,5.38740408536752,4.38874929668249,5.08097206560947,5.32462737463579,5.33108981182434,5.6997123614578,5.34425889392215,5.04761714801612,4.442889555678,5.42235068459851,4.81122284793361,5.27127530990842,4.64776670552528
"SNHG5",9.45419772295987,11.0307412836791,8.50313156666549,8.18800694175275,9.09165148321357,7.94559873571412,7.8932070184068,8.5164104112572,10.5326695090826,9.48443355611716,9.42394856929921,8.51614858163481,10.097236414125,8.21550116798704,10.7695731461518,9.72967438223931,10.9795289663151,10.2377138075064,9.26082172991501,10.6117608639742,9.01115519444084,9.17597032262476,8.57660879111186,9.09715942928459,9.24258777510726,8.87472439889912,8.41054138394556,8.62599257725281,11.5517389071749,8.73230371225953,9.58351820717732,9.23534317550899,8.76936121195624,8.97330203910274,7.82514745870144,7.97692176209543,9.30436565417805,10.7965061161333,10.263655315707,10.4168877951115,7.82113459245421,9.17341900465655,7.76135579197685,10.0605442482285,9.42575957475045,9.44214735905171,10.0202994380245,9.62455345280367,10.7665286026077,9.29612245729476
"SNHG6",7.5928098171263,10.3335962293167,8.36428420342427,7.55698420298155,7.9316035778735,7.69928339440491,7.75114485011427,6.87962505273156,9.65909300866074,8.14327228073854,7.97018299995991,8.19264738840563,8.95506219534707,7.01417698407039,10.9174053970441,8.85033133555808,10.1292894139378,7.67125128012529,7.84194149315041,9.41122250857259,8.84646859869292,8.5081062810335,6.56607857850413,7.19766408450867,7.66275512039918,7.55727083788462,7.10305033848372,6.81255597504292,9.97536121034834,8.07272667068901,8.3673520482317,7.64319722693621,7.87461045677387,8.60295917533441,7.99980819945304,6.6435359336807,7.75317704153473,9.32966561124262,8.48451109446207,8.10894525490566,5.87925004008619,6.98420712354926,5.76406793329473,8.85594256870821,8.13547698723424,8.5528106456931,8.43290315086361,9.18507846161407,10.2317474471319,8.37498579138853
"SNHG7",8.95632771624034,7.9505392896346,8.43878728043774,8.61163665526909,8.97125267056948,7.75998345484552,7.88587630286706,8.4246770335627,7.94128282777335,8.97550247102961,8.87000242518155,9.14424002302353,8.94413455500278,8.5259421851774,9.5477015359881,9.48557765968871,8.89524552677219,10.3813542350648,7.91327194021571,8.85802423176563,9.66788900447531,8.8286238000231,9.30745614249011,9.86139428159506,10.2382684502652,8.32528342789801,8.3855712342026,8.23338990989341,9.31881865570698,7.7384184760082,8.1117299984195,8.62006990488034,8.17993631712742,8.0042403125032,7.91987592015994,8.93410193723276,8.51524917256949,8.57665417738999,9.71384383658807,9.68238770361616,8.65247243447218,8.52967916958849,8.97785520032484,8.46144251214981,7.79675539702021,7.80856325904031,7.6345145746281,8.04024472841674,8.65747675759614,8.3042398161104
"SNHG8",7.01878278490102,8.54060886356463,7.33369360120178,6.52581272314112,6.93456527394319,6.5731131486805,6.85634981558475,7.02913827367678,6.03862701569368,7.44323734902264,7.74182838252245,7.36086609545992,8.56107989756751,6.43362972394307,10.1916714121654,9.68825638358024,8.54255520141225,8.53097230768272,7.65476577038383,8.93871380967909,8.75968565268743,8.92585463689361,7.70161564915558,7.9509870408126,8.47163796557193,7.12692297780658,6.50012860567163,7.26431451860565,9.92162962206285,7.4181344375834,7.40333146015928,7.77616540691967,7.21624334081072,7.9245118067374,6.84757430107626,7.4299365629362,7.53994980752343,9.25228575887761,8.53246001070508,7.99527022699081,7.2957604580321,7.19006040249804,8.0273063865147,8.82952017169239,7.88229380061466,8.53749129116192,8.16573793855806,8.38490672808233,9.92086131198447,8.12534936056708
"SNHG8:ENSG00000269893",3.90021358781332,5.60368991442984,5.11817586694992,3.10723006930734,5.85100844311575,4.84653974597673,4.09634028305493,4.22961357167389,6.5913615860414,5.38883442595308,5.87210004858739,5.78349823450276,4.59349234142466,3.10723006930734,7.32924391241554,7.53147488866836,5.95928191056468,3.10723006930734,4.26055028994022,6.18819168509564,3.10723006930734,5.56539538857249,3.7927131561038,3.10723006930734,3.10723006930734,4.48765371664802,5.29523172152545,3.10723006930734,3.10723006930734,5.08615973476951,4.55423252490154,4.93725446008154,4.89163571885143,4.74261229007562,5.42859219007155,3.10723006930734,3.10723006930734,4.16036378260458,4.16450890891444,5.25854629257488,3.50217149923367,3.10723006930734,3.10723006930734,5.12845367407473,5.62609456814543,4.99534987174745,4.08739120412007,6.68798407057022,6.29357511406634,4.87314845245721
"SNHG9",4.2996096300686,5.47952113635567,5.33948736488052,4.80416084255351,5.46038599948019,4.84653974597673,4.98831330484879,4.10238454745134,3.10723006930734,4.83528105053197,4.36162219908144,5.19546127802661,3.10723006930734,4.40914725475397,3.10723006930734,6.65228124925483,5.89353068004941,5.28657377871234,4.45854332052654,4.59503246019721,5.00886582639086,5.82437283204887,4.65473283348132,4.19659546971459,4.67328030720225,4.5821797849146,4.26321235004398,4.74476192937089,3.10723006930734,4.88928791583551,5.20995175037035,5.47464717312607,4.43275806709316,4.95867560466546,5.09333583823007,4.6154176738489,4.61637173254096,4.16036378260458,5.98276537533302,5.17282078554928,4.57719605597054,4.91892990668674,4.48424132762405,4.21637487876093,5.09377997444462,4.90954824235266,5.07142840192024,4.92634737586288,5.2015653470994,5.03333219709407
"SNHG9:ENSG00000255198",5.49020771740072,4.50293496423556,4.37472948272496,3.83295485685456,4.36388157307131,4.51786957448491,4.02543287733258,4.44229414676543,3.10723006930734,4.0090848189507,5.59681685399041,3.10723006930734,6.49247599857505,4.30201476534945,3.10723006930734,3.10723006930734,6.90491811180706,6.5767549604187,5.07065744355718,6.64205527605232,6.16682940197244,4.89891517105938,5.25099864997221,5.80286211257449,5.68948173651518,4.43708921465378,4.80751521262957,4.77952331188604,6.35310473564613,3.47834264851667,4.42103306486045,4.35700806358825,4.99100713232436,4.77184911421772,4.3577213428032,5.16078077568161,4.23161847775187,6.78331004779794,6.74513583144101,6.22402026169393,4.26448119889496,4.76631560214208,4.7881066919309,3.95424848495571,4.87111355496966,4.56886686929631,4.24878879475862,4.3138858050117,5.62640193612461,4.51597803380951
"SNIP1",8.01181874321938,8.33089505242307,8.37618228028017,8.2278788605823,8.19129677275665,8.55140910885781,8.26490647317951,8.25939491447821,7.92498655430726,8.20924985884288,7.95872364342841,8.19264738840563,7.96754069719096,7.99952079234867,9.07108363604529,8.37654381000792,8.32748164954355,8.26047097855388,8.24440407065738,8.94848974236231,8.19616493769267,8.18035819379152,7.82042466631336,8.08716572123228,7.56363123287175,8.33409609401664,8.24548018575428,8.34201541178192,8.28259093484372,8.30249440787943,8.29612450012942,8.36380746719997,8.3391176262605,8.27605219936919,8.35335199773771,7.91040848231532,8.28305273487375,8.90755961690618,8.3991473487805,8.25437304210248,8.1233330959453,8.17133416353423,7.9884460389006,8.48318399795852,8.25426438043405,8.49959476691454,8.46280298988535,8.30616124782389,8.27042771312203,8.18957674855681
"SNN",10.497302367981,9.38321017761475,10.1109051417074,9.07992170639269,10.1895883919211,9.97565210426485,9.34846398591678,9.62752521665799,9.66400542015288,9.18318206652111,10.0025058223527,9.93015080104758,9.92272111338668,10.3815640993305,9.12934574557613,9.47952022365394,9.46573282139309,10.042591930981,9.48783215823766,9.31627390323938,9.75377144900306,9.64160773960195,10.4074852248377,10.5277221876892,9.77210556590072,10.0173664261653,10.0385025898331,10.4037498185431,9.71253229110443,9.40801688325924,9.73972710357122,8.85483637689606,9.79057097199728,9.9981421926777,9.69166690713602,10.1659987872534,9.87736459261983,9.51144565410944,9.72419912980858,8.8908982092346,10.0123993071206,10.0345017143282,10.324503746846,8.6434737900578,9.30833652506692,10.020785355479,9.00727977368405,8.86309648423916,9.87782312200226,9.68140881273253
"SNORA10",6.8161282728795,4.63825798744797,5.25542959031516,7.21063231179343,5.50283485643356,6.18353366157223,4.79701914393286,4.65896569458192,3.10723006930734,6.88481752258869,7.4292541210875,5.51145064518461,7.15742106797125,5.53242375885455,3.10723006930734,7.48375207066645,5.89353068004941,5.98786054701899,5.66127132258118,5.89100597180547,6.41686715549101,6.17058859360581,4.83317418202393,5.58130108574144,5.81251144991036,3.89275824980633,3.84982790539568,3.85257766440195,6.42425309038434,5.79330202332558,5.70926284539602,6.00559410616116,5.9118234976313,6.02989431048853,5.81228268539496,5.63676636147397,5.30137138273308,6.71861479570097,7.63168931327723,8.03032500127937,3.66404482934586,4.47079801535717,3.71248436691566,5.64791443281795,6.12770814493209,5.70194960397066,4.71657266211941,6.23183966525486,7.25876253439149,5.77114262632215
"SNORA11",6.51049396997068,4.5726620883074,4.22670254755249,5.80716804771932,4.4661558931901,4.88679214059771,4.79701914393286,4.1682391064652,8.45392341270244,6.34016746738404,5.2104763564549,4.91054936740022,4.40758327566748,3.65368246183511,3.10723006930734,4.89505349215889,3.10723006930734,6.3604184319373,4.77019242036372,5.39766581580371,4.42272815137038,3.10723006930734,6.47170343211644,6.80564365603714,8.70629339282645,4.06362114156787,3.93526333629512,4.01521676728443,5.71762108148287,4.85840993644149,5.02774268459391,5.72772701315498,5.08302748706331,4.90816296423802,4.79775548825217,6.12445456689135,4.61637173254096,4.38382144059221,4.38874929668249,5.25854629257488,4.26448119889496,4.51232769036405,4.05416490252614,5.83797094317061,5.02388615709903,5.39536152411003,5.02306410656533,6.23183966525486,7.25058108219222,5.20195824611768
"SNORA12",10.3298450282004,8.05413893558017,8.09150786573098,10.0690551837486,9.02834201894569,9.13756069497565,8.58969891712788,7.76801349607057,10.7607222942906,11.1071285364471,10.8855121274463,9.32733862320391,10.4829190627592,7.47749004650739,9.12934574557613,12.0333043545481,10.2881699515968,10.4589813646141,8.46920416925537,10.0377229045297,11.2427917918951,9.22773112450957,8.22623916454159,9.0628218172312,9.53151204576779,6.7128692159605,6.73327917927264,6.40181432819871,11.4478741293246,8.99970871256703,8.77490566987064,8.91161888931262,8.65298180045102,9.49935497000058,8.60984817211713,9.05647735092966,7.89357083086885,10.291196585806,12.1323743017816,10.597019257838,6.14507707555487,6.81660385070509,4.59488267123504,9.37417804634947,8.1277171208811,9.03179840486308,7.90439660352504,10.0573034256297,11.6064358661273,8.02681561287927
"SNORA14A",6.08218888550257,4.70026483911285,4.7566052212677,5.99036346813166,5.25053846104852,5.20015005713156,4.65001300124413,4.84086972782967,3.10723006930734,7.07631139696071,6.48743694960063,5.14337447551404,7.23142324254597,5.66690613766068,3.10723006930734,7.35700679395613,4.81666513126445,5.5626361458124,4.14402436856984,3.10723006930734,7.22045222352877,5.18246781011298,4.83317418202393,5.80286211257449,4.34263453354117,4.20521672502482,4.01190135159683,4.08539089588391,6.27817716166588,4.40480731044102,4.59523724106687,4.74717605078256,4.70539345171885,4.80037989191708,4.913620127647,5.96407802048393,5.1017384151501,5.47108610850048,8.45495675406267,6.45010389757959,3.66404482934586,4.11962036624831,3.53676675664615,4.13754015118433,4.59782085250428,4.19112546699467,4.42865418738839,4.72782415736358,5.48970317706453,4.60554454945061
"SNORA14B",6.67150655710839,4.26080376878824,4.58206145888929,6.54907055937181,5.3479433823999,6.02533385244657,4.28016121739201,5.16520599784634,3.10723006930734,6.06416366800604,6.53487164563571,5.84774658601986,8.89580035359907,6.96422233237815,6.86191278930833,8.56003072175564,6.39680904335528,8.13082247681176,4.86833727659383,5.61691876441775,8.6398334429268,5.82437283204887,6.99618044690409,7.66041892893471,7.41983745856964,4.669289028195,4.77383754336945,4.01521676728443,5.31856305525591,4.91940221065382,5.13502256855845,5.32763400041473,5.05309575818628,5.18454439880063,5.3524795349863,7.77419965919297,6.0211348008459,6.96145358524447,10.1938440173843,8.11983429784771,4.62146437981636,4.86018154086614,4.05416490252614,5.05951349118523,5.54822343511379,4.78486441058464,4.9203251338559,5.06479044694696,6.46012451642757,5.22802732747398
"SNORA16A",6.43760710365516,3.10723006930734,3.82569613943231,6.26942277941149,4.36388157307131,5.50197082098957,3.10723006930734,4.28722172489007,3.10723006930734,5.6181249934507,6.18363771116546,5.11651572259325,7.49428888055237,4.89494207671311,3.10723006930734,7.15834521319314,8.37550495758112,8.97798543784987,5.07065744355718,7.54644007130551,8.26982320266649,6.49743614606159,7.70161564915558,8.08716572123228,9.30007476208147,4.13725376163387,4.46160586442656,4.77952331188604,7.16461560765964,5.56058603963532,4.81440355825284,5.68868886527625,5.37314054142353,5.86564871264278,5.22936889617238,8.1855861755431,5.56427506590104,7.51101699543836,7.89666236322144,7.99527022699081,4.82030704462968,5.54174847227686,4.59488267123504,4.59009757038776,5.18136805715092,4.99534987174745,4.61712057670224,5.06479044694696,6.57001153673981,4.60554454945061
"SNORA17",4.12280417050033,3.10723006930734,3.61785887186084,3.52915391046013,3.10723006930734,3.10723006930734,3.76188035419995,3.4897431511027,5.22119722398441,3.68311466072295,3.59410823096033,3.10723006930734,3.87458464154629,3.10723006930734,7.32924391241554,3.10723006930734,4.65231372318132,3.10723006930734,4.14402436856984,3.10723006930734,3.10723006930734,4.89891517105938,3.7927131561038,4.19659546971459,4.12575236249634,4.26852449397634,3.75208030024655,3.63716707722694,3.10723006930734,4.13774333761394,4.26816490625843,4.35700806358825,4.06040619751873,4.31509450616894,4.15725033180084,3.80599695778134,3.679992253399,4.7237052839328,4.02779156525999,4.47616603534534,3.10723006930734,4.17842414979085,3.10723006930734,4.90911764360182,4.75743840686653,3.99892684583752,4.24878879475862,4.48819638102794,5.36933102469774,4.1894084102343
"SNORA18",5.54823970254859,5.18986886647064,5.09380212505797,6.87720665176446,5.06019115115261,6.8412883233627,5.8131552793624,4.22961357167389,3.10723006930734,4.16773961430246,4.83288927866995,5.90913515706776,6.57098423827849,4.99046461672854,3.10723006930734,4.89505349215889,4.22459870390348,6.26366939903988,6.08361659488967,6.25357169044765,6.04434478532978,4.81657525084939,6.14358488422713,6.2629163007046,7.38152043629108,4.78870159935755,5.02019204916294,5.65677587888393,3.10723006930734,6.56109202940405,6.23118507049291,6.6403206787417,6.19827619736768,6.80866139653388,6.35838130409474,7.77419965919297,5.76558143707959,5.29807862828099,7.28427089104475,6.05017961128453,5.34892945582362,5.81380523120722,5.78486532079534,6.18511262657596,6.68533187201082,6.19819198686162,5.85288482252244,5.95826496422884,8.4628498080861,5.96352085634347
"SNORA20",6.75764310227884,4.75911583793152,4.85003319846433,6.47811985283884,5.94483149972748,6.25640301937434,5.51389499717865,5.26522637946033,3.10723006930734,6.60245731127141,7.27120879362665,6.16857940080644,8.60337695477838,6.18015671826354,3.10723006930734,8.83142669913604,7.03070211168451,5.64332670863987,6.39731701709511,6.94678225768303,8.53173226323845,7.19469216061921,4.83317418202393,7.07854430919662,6.56662480835426,4.62657403603475,4.66658819599787,3.85257766440195,8.37439409534887,6.0568989544436,6.33070074206439,6.84540206077859,6.67690572790175,7.10675587701951,5.99476883586341,7.29402703491314,5.82061488053845,7.3501552542979,10.2306253214937,8.70105244451954,3.78711773481138,4.11962036624831,3.10723006930734,6.50045257082056,6.4464869756346,6.51963374274737,6.01452611245217,6.36354063132605,8.90885639338173,6.09209729503676
"SNORA21",5.8523444608868,4.26080376878824,4.46256279743956,5.86471905701681,4.83584609287454,5.3459435441553,4.5687778485242,4.22961357167389,3.10723006930734,4.47538958310632,6.29848406034582,5.0610357724232,7.68168349769008,6.45456554865777,3.10723006930734,5.40995860648379,4.96109753912103,8.97798543784987,5.09706233530329,3.10723006930734,8.29650207904056,4.89891517105938,7.34408660833342,7.92825661488801,7.3220553398989,4.99678871560257,5.38237116793311,4.81329314491658,5.93060339153231,4.69077627493637,5.10904067888244,5.21964185670959,4.89163571885143,5.57544927482785,5.25070962418683,8.26029226833458,6.44716982531106,5.76185092123462,8.78291084179979,7.57201146349592,5.11194907197406,5.08006652703264,5.10049109515511,5.28616112459053,5.32166622028364,5.07562114242291,5.02306410656533,5.90695194216442,7.03874670300668,5.35108390311799
"SNORA22",8.25415095010029,6.03298276041087,6.98667953807422,8.89652866974596,6.20601496206848,7.42705465767827,7.11097217403724,6.27064401876679,3.10723006930734,7.63759812192027,8.60943706923372,7.42927793457298,6.49247599857505,5.82234138462983,3.10723006930734,6.46714631096223,4.22459870390348,6.61632451320474,6.42713048426982,5.71450423932481,6.54208791475501,5.78447334701229,4.93884553491921,6.134732542709,4.92904702017271,4.75023642354112,4.08183713240814,3.7544808350967,6.42425309038434,6.67152364451529,7.00588474608744,6.97796606260989,6.97562225792276,6.8526016297123,6.88057222911331,6.50183602084256,5.4273347791576,5.69478114934054,8.61938884379385,6.4845010059319,4.32369057158364,4.05656451777003,3.53676675664615,8.01785165230995,6.9674916256277,7.39238788158426,6.84227671089892,8.62440330973102,9.800318908041,7.67836806894389
