"","GSM1248759","GSM1248760","GSM1248761","GSM1248762","GSM1248763","GSM1248764","GSM1248765","GSM1248766","GSM1248767","GSM1248768","GSM1248769","GSM1248770","GSM1248771","GSM1248772","GSM1248773","GSM1248774","GSM1248775","GSM1248776","GSM1248777","GSM1248778","GSM1248779","GSM1248780","GSM1248781","GSM1248782","GSM1248783","GSM1248784","GSM1248785","GSM1248786","GSM1248787","GSM1248788","GSM1248789","GSM1248790","GSM1248791","GSM1248792","GSM1248793","GSM1248794","GSM1248795","GSM1248796","GSM1248797","GSM1248798","GSM1248799","GSM1248800","GSM1248801","GSM1248802","GSM1248803","GSM1248804","GSM1248805","GSM1248806","GSM1248807","GSM1248808"
"KIF17",8.41201689915986,8.92918099674085,8.62983942328975,8.23160010742249,8.53490124350271,8.22408497897515,8.583198879984,8.84508188471411,8.07935157829696,8.57091887674136,8.60569447190311,9.19901416219613,8.98914115551479,8.88546090991598,9.28009670993282,9.15590939519711,8.98890809978821,8.798089165467,9.58343325422929,9.8970567352164,9.19928339432322,9.61113187941974,9.7380038278349,9.42035953368249,9.30188372213834,9.52479817295889,9.0149023521614,8.95329381207085,8.80233384100761,9.07399204945397,8.6115155721729,8.90494760016597,8.80342337091066,8.88362206548245,8.4848769849047,8.39590839929305,9.26581191521226,9.17383400842124,9.07868806611352,8.73281618924431,9.42084491194165,8.81332546800058,9.59476987801245,9.13648705770449,9.1982990769927,8.68523481086957,8.78736226976096,9.05633943175803,8.42277852019792,8.5413334649143
"KIF18A",1.97394296239721,1.9663833492623,7.16417231084998,6.71479126308871,7.4321310392544,2.2503667052281,1.95958864680855,7.26953374442555,7.81340452694821,7.28360979480619,4.04755316352804,4.30715687845951,4.13951748099406,5.22541175216399,3.24013827643015,2.97999336259745,3.34999019673354,4.96748144500272,3.61004938853405,2.39875786752348,2.28602691257193,2.25801535216947,4.9766966760706,2.80928073396866,2.52333474658602,4.72383950597648,4.13165056969192,3.68094840827368,4.01992973950507,4.90252653341,4.8278806746062,5.10637511900243,3.9162911887375,4.09555453179899,5.42406055425405,5.3634128712081,2.93798928303715,3.66915624457592,3.39248241479855,5.82156850132944,4.15072314981692,7.06295209091962,4.14254358856492,4.64619827033375,4.23897441372656,5.0406923474711,5.46193232637957,5.27936074451787,5.88161525242327,3.93861454805734
"KIF18B",7.67814732354579,6.82685239882516,6.87313399449337,7.88750078089614,6.7521751375592,6.7512095805038,6.35087755332674,7.17372434907965,6.8317923264527,6.69436948471478,6.79428149656022,6.22885423485484,6.3994167639511,6.84917537725431,7.06398998091427,7.06064492307106,7.2938425816036,6.44190743835204,7.06064492307106,7.80577232050043,7.88288023232287,8.66153043393178,6.84490781493972,7.80710927098659,7.26360945350857,7.68533649194448,7.27062446940325,7.95774134654536,7.52989312447987,6.52524220748357,6.66138766564875,7.52208699863025,8.10559513955345,8.16169928885978,7.95638445813038,8.18726036481065,7.40773606692533,6.90052817902458,7.97835022546497,7.89421509038659,7.42079687590681,7.04409574451635,8.0712508550374,6.57973508405773,7.72703528210734,7.6314964910948,7.23199815365637,6.42194599604894,7.50144334644416,8.22427598664267
"KIF19",7.88897775269161,7.93801937117645,7.46309977004896,6.79405933612441,7.50318501975918,7.48512891801542,7.8700662588067,8.41572505174794,7.83259655020607,7.35313933044066,8.00623897970932,7.66933019919807,8.32186623194282,7.55659950651309,7.91353734929779,7.9546131058311,7.75776549281884,7.48884701023214,8.5942554850695,8.66450021431007,8.57849113683942,8.2889647175691,8.22372164814355,8.06952580589067,8.62574345467456,8.46271672353633,8.08852113677671,8.23706302291753,7.83008663047276,7.72484301278096,7.59935192713719,7.59796368807331,8.15889476931974,7.03973217854076,7.68807847612442,7.27323163815164,8.42879617021645,8.21800494550096,7.68853093801567,6.9777207202318,7.52759219135025,6.95844991583876,6.7579799977186,7.83470831650124,7.82886356227634,7.17845530894921,6.93799416296502,7.27290012592758,7.0025806165662,7.31717236197828
"KIF1A",6.78751227199107,6.40454268567443,6.40852118551694,7.1099753822633,6.11462582092233,6.49750713021461,6.57624194662658,6.47324534892708,6.74570157346588,6.02628193571995,8.85472741124262,7.77861278230407,6.81679581502967,7.5800405445762,7.52759219135025,7.4233295051243,6.79708919721824,7.6024648740439,7.97663315720081,7.27517432331495,7.43518077511542,8.13151574416355,6.84373943525708,7.37872694041111,6.85981908388455,7.39681561583262,10.1959806444519,7.22548132022525,6.89999789983425,7.73780108449839,7.1677529107152,6.98227043593215,6.93442928145478,6.77688484536168,6.46087649339488,6.75232465431437,6.03015527693744,6.37638654274878,6.69295552621971,6.62014599673844,6.14769747061488,6.39085985808177,6.47588946601541,6.29936559191984,6.63608040621928,6.82246086145404,6.38364517330612,6.42219623896061,6.33008178182359,7.15174682908392
"KIF1B",10.0107835835313,10.3124495354797,10.1500419729208,9.7936867388244,10.6160736178125,10.3777943844499,9.93956917989778,9.94607911109634,9.74066431599424,10.7011852598776,10.130130864235,10.2580168244185,10.1100003954896,10.1755298823866,10.3879097560907,10.0719260721808,10.4897317471985,10.3557129373652,10.2592556378922,10.2356413556581,10.7185184623257,10.1406502167039,10.2238371624453,10.5100524564603,9.73584094649745,9.80214849522792,10.5369679464035,11.1648357538803,10.5841866194927,10.4290502555652,9.80112875454911,9.82364445917102,9.71264529426947,9.47908415587864,9.52135980206389,9.78737787165291,9.82538032824692,9.50135937788191,9.75280060819325,9.91827843337686,9.87959322915305,9.93295800669147,9.08067376642624,9.92388787566199,9.04787606834646,8.98456754088489,9.86059157500637,9.96780393142392,10.0877108355407,8.99340886664008
"KIF1C",14.3085365045978,14.6480678040295,13.8743448271812,13.7962752143805,14.3107240835531,13.8158239045114,14.1612903186457,14.0445308578212,13.1119431204103,14.3446026672375,14.5778836121894,14.5559981794948,14.4238003760208,14.7755312203418,14.686246839502,14.5509763069687,15.12985308782,14.5027666540525,14.5559981794948,14.4090197537647,15.2091554293666,14.7838913047823,14.4897572794039,14.987920864022,14.7704511519508,14.8994106717154,14.2057316439561,14.6337450190523,14.8643857092722,14.5878963581001,14.2151955327297,13.9845468205959,13.794886390692,14.0227789245069,14.0651137975573,14.3743110229063,14.2447251601814,14.5778836121894,14.438645930978,13.8893146377527,13.9988613382103,13.9509279092379,14.3128880229587,14.261978372459,14.4313391621229,14.5422372786103,13.7668448047276,13.9492465725952,14.2598801184379,14.5956744067849
"KIF20A",5.69157092971989,5.18672817470269,8.35950715414431,7.94752164172515,8.63728693247369,5.35937802049314,4.32214790809341,8.37888753081339,8.61530362564046,8.54028909102894,5.8925222263799,5.75296686933515,4.66477217980988,6.16754206866779,5.56050734057147,5.68097043832922,5.0396776748427,6.53870764720052,5.43439563104425,5.98647561037872,5.63663258960551,4.30310124921159,5.57155074353903,4.5473816705001,5.42528855687999,5.60389574222834,5.74264148681336,5.89859692645963,5.93618418582661,6.24658955167644,7.13147825833192,7.35368516329381,6.98294942692144,5.58644266420004,7.98110484260232,7.68015972397336,6.29986050192072,5.54246901157309,6.48338233879219,7.81985306467841,6.6780937840549,8.82646000501687,5.93564512484354,6.40447154058485,6.67126973971459,7.29004564288889,7.49179692701852,7.66763782354479,8.05751320339655,6.19108430392987
"KIF20B",7.47039055413034,7.13814983358103,8.6668304447953,8.30888552734446,8.35940660043002,7.4799064322587,7.31010094820831,8.55419127369268,8.99042052995481,8.28754495173547,7.77886972427175,8.2428911838693,7.88458228134727,7.96784445760901,7.56534648378622,7.83565414256923,7.56246596953158,7.47364522723878,7.36546308870522,7.00570687636951,7.32515813157166,7.70179476726244,7.30196411508497,7.37129366872778,8.30839080218894,8.11799829307261,6.94084439272212,6.98355974926765,7.48183477230207,7.64399900747872,7.83059635000921,7.91333114994739,7.62782171682254,7.61560362129054,7.62920935154359,7.82909222849836,6.9915604142856,7.94328048698531,7.40434297263303,7.67403667509918,7.54343648072091,7.88504054589079,7.51927315334621,7.79894357050493,8.54591093321513,8.31779286527713,7.34720121561109,7.58069225795,7.23820552555312,8.42140655333331
"KIF21A",6.45702921413668,6.00114161311503,5.53304061125922,4.75755726654211,5.71568004292217,6.80580414633746,6.57934339256574,4.62014889261671,4.78686068575423,5.98864089164879,6.10119677957238,6.07864378841211,6.19015874652142,6.36716330824141,6.46283223710464,6.03015527693744,5.81667105818823,5.63943591207675,5.56778924977315,4.56217851639833,5.87062752319758,6.09873050857288,5.58917191028392,5.62627237574689,6.3574637779145,5.29181871472579,6.18466668555923,6.3242351851667,5.83397291237506,6.10970873876357,5.60325165279694,5.30602129886102,5.4117967058481,6.13153388536928,4.82214049364562,5.4668882399527,5.3880046917901,5.8676987087422,6.60571342625324,6.25584935433387,6.37664853769479,6.83599641189581,5.78190928859307,6.29693270116778,6.21746479254313,5.69320298700078,5.51162331774892,6.31838809771764,5.9066117431095,4.89377455948706
"KIF21B",9.59959222469388,9.76254162110931,9.79829082067107,10.3101107223337,9.41540407942168,8.82705551951045,8.91060780934297,10.1852949832718,10.4607216435152,9.37585001891825,9.11538278815578,8.85846926617622,8.86523425001644,8.42180080869258,8.82593056908244,9.23509021241038,8.99401699474754,9.56726679186064,9.47579345154101,9.9542315962014,9.75457222195254,8.90042494080901,9.43560648064193,9.62986759505212,8.99451987394658,9.80009205397841,9.52142765049914,9.62771750118158,9.22616314355616,9.01803129920176,9.24648942938615,9.48132224640609,9.69401504042329,8.4873327087714,9.64813874865361,9.83988660175299,9.71289100395955,9.44558269829705,9.39706800691521,9.50643039794186,9.08841694424543,8.8139818000947,8.86886613716692,8.40377167276655,9.55328555031787,9.51290107915956,9.01012750660118,9.00103794358748,9.06748957125057,10.0967700610157
"KIF22",8.74255547004215,9.05727791581436,10.7838967655205,10.7122654244181,10.2213324570239,8.70428187209391,8.85532930369967,10.8609117797955,11.230808759206,10.0628669748038,9.20302704067464,9.33587215203528,9.2064658845533,9.05211648782866,9.16452070553532,9.15879667192543,9.21331465948749,9.34301898589271,9.16355015110154,9.1163661768618,9.54868823290816,9.354292260612,9.35680234699648,9.17168929619681,8.62160922154043,9.14491333481385,9.1077673467854,8.99482494348881,8.75223199989397,9.175351049797,9.58520280745779,9.6696770309072,9.04040345625178,9.3399651775298,9.63377281816915,9.63183278301428,9.19754725666841,8.97065623536903,9.15269718564982,8.86338475433936,9.31084908236632,9.33122042939623,9.45544044551056,9.2582601330005,8.39283003393687,8.78440158008261,9.36972707229913,9.2972259113968,9.20332855490372,8.93484055673462
"KIF23",8.38383531608476,8.56530103316423,10.7015971814499,10.5204105140092,10.336389477348,8.1031221004409,8.19889327290716,10.8982083352821,11.2326359495157,10.1071514601469,8.54747308839159,8.24083182327565,8.23394877469685,8.52501958744579,8.3524027574317,8.46451126854547,8.52308530204359,9.56466876092664,9.22516082512243,9.95022537217853,9.59529000965659,8.67269557179251,8.48394180575278,8.05422406498121,8.88786460613203,9.1892277450183,9.04305558668835,9.63289105409352,9.06846795566848,8.71317895573463,9.17704065216772,8.99713286935722,9.09453362892267,8.93431401274744,10.179058337948,10.2640744025365,9.8003627991195,9.26364635648234,9.84223292785057,9.49473838550159,8.86545695114776,9.65849246514027,8.88046977122159,8.56284278590552,9.68142729354636,10.2125226016586,9.46015465936285,9.27098562850671,9.89952998396799,9.02589569421395
"KIF24",5.60458742629673,5.10607916330867,7.85109352101839,7.68853093801567,7.92038749011867,6.1177367387448,6.00873675489403,7.91625065271337,8.55483913530638,7.98937562949345,6.37941857774011,6.65273847983829,6.39441036281316,6.22126956360947,6.18810448351651,6.07718654908316,6.41410726291743,6.80975515925589,5.82592138018941,5.68453977226612,5.44980524196561,5.36274948523992,6.1095260286249,5.33445006510895,6.0634108833754,5.96283452214001,5.89616309806393,5.48290616788857,5.94275024344306,5.95200051472738,6.8262905012214,6.44328546166016,5.81157291765546,5.87897067897392,7.12577232465263,7.06088077981096,5.56839781558975,5.65875654886482,5.71367732940919,6.32405932357735,6.21620148306765,7.5583094735741,6.10875637217525,6.80152335229847,6.15920380688135,6.42308224986311,6.33895195486136,6.59056246653469,6.71746114914662,4.98197935615707
"KIF25",6.01213883297328,6.56555027835851,6.74098504595479,7.9182254805158,6.24441793882894,6.87278715319744,6.54374246570265,6.98386267903922,8.16863228383806,6.40120839890642,8.60772842794229,8.11565369074038,7.73938381558967,7.82886356227634,8.8980492477511,7.27993751932503,7.64573606204601,9.15780598078369,7.99031626174348,8.11866502294853,7.61517034243571,8.64742187723741,8.51694470416419,9.00744169206669,7.17824285002719,8.1821215614105,7.99736640205327,7.88851044356466,8.94562252855912,8.5790707949404,8.36593900691928,8.30956448784913,7.88839078411052,9.35781613016054,8.48442568935154,9.09117266479127,8.86150798411801,8.95528542518533,8.90289081709416,7.72022567409765,9.54582408968807,8.3191665179085,9.67455317542734,8.94373511126357,8.36175051665673,7.60883491506566,8.88596169803521,9.37774196196776,8.83680788788708,7.90662740715878
"KIF26A",8.73534973032701,9.13351536232085,10.0305063838102,9.39968698182377,8.61892770393814,8.97909322345161,9.0111375694384,9.79673959385344,9.1896967793974,8.73230270661356,9.82428838832432,9.47272169859091,10.0704824038498,9.80269283841532,9.42084491194165,9.84853227897663,10.0824662860337,9.62880768256053,10.039293379062,10.5361537982259,10.5144993857021,9.83059631338488,10.6849800943653,10.0317141296263,9.32711455298698,10.1213672046338,9.95881801238259,10.4290502555652,9.9647678244088,9.72573100722535,9.48647330771032,9.15367070303572,9.04228030641273,9.51669904495435,9.25872525298734,9.42109911978599,9.68813769416028,9.69350036601037,10.008397002802,8.91970843777171,10.0328425733542,9.33462897209102,9.13537701767261,9.85663065102464,9.17601629069077,8.51718223905407,9.03710660285242,9.90757580728448,9.51350898950058,8.71734942477802
"KIF26B",9.77226678942685,10.0577907534128,9.15932277744646,9.87208865441366,9.64910807874921,9.03076230744849,9.46948335562409,9.74090704047516,9.3450170183214,9.5579550051605,9.01166575273298,9.13585500600744,9.09238066182371,9.24128174819896,9.1484849359746,9.60780949482555,9.57531725743662,9.15932277744646,9.39735317966886,9.82538032824692,9.63421080892174,10.3917549453698,9.11374272887606,9.84853227897663,9.75303483769397,9.93144281281559,9.1981444462794,9.46204719977104,9.40940209487053,9.22353651855287,9.25850142570135,10.1255738585721,10.9557326049523,10.2277852481478,10.4281809410134,10.3697850071025,9.9627673450402,10.0575727308478,10.0010246871336,9.73719216150671,9.63133863404468,9.04228030641273,10.5501796391741,9.03848678991201,9.93031448448385,10.326296254394,9.52684819136451,9.51818638480037,9.57735651267576,10.4064412489206
"KIF27",6.4660927457672,5.75183009073377,4.40576296368784,3.29146761725081,4.5710015094679,6.83559535937212,6.32935459395048,3.05832271116545,3.78200093526501,4.51221414309733,4.5256540335763,5.44066019355979,5.38709048249154,4.89166704279914,5.0134277030415,4.96787540113378,4.78025699761124,4.55712771038816,4.53430078427133,4.57049034332618,4.52660309651678,4.07861475481609,4.11130194345146,3.90564419400897,5.0478478262884,4.18373185534648,4.55470044090724,4.45692058696778,4.11168726109426,4.83328947872355,4.35306623424522,4.36194187022185,4.39806162360649,4.34008986098845,3.48499371036946,3.83117602410442,4.19460570230114,4.69923363187637,3.86975145336819,3.97348079913445,4.10339152844134,4.51838997800838,3.80899257909433,5.50766406902995,4.73272027404528,4.91747837331155,3.89261879796296,3.85807120167358,4.15771941728621,5.364276688018
"KIF2A",9.56317138572425,9.28886441515069,8.58558380978267,8.9557051004765,9.26445237423481,9.50053531715161,9.38855861764134,8.53989943157137,8.64764911876625,9.1945557330834,8.55067596993764,8.8131124367411,8.45506998741641,9.03106401578287,8.8139818000947,8.56353538666395,8.60749807766356,8.53951004778755,8.26275282054014,8.44325777257442,8.48009815962474,8.95143860652037,8.59959688166121,8.86499441479208,8.75722459647767,8.5350191000248,8.81941223799485,8.92809261116121,8.86254922195782,8.72894528357667,8.67781645279411,9.31291200590662,9.64840581602171,9.13311670517611,9.32091934121458,9.3121966947045,8.19366433882154,8.85051278861155,9.00718679905063,9.29394066679838,8.63791120398301,9.35474675412411,9.18318598093625,8.47933366776939,8.91537385799584,8.62031455757715,8.91624123289165,9.03934116891462,9.01668726400689,9.79288327653197
"KIF2B",3.70557226946134,4.64293953480647,3.87073526963485,3.50579934255806,3.49936104232691,3.73496505801194,3.81323430991784,4.14561745140238,3.97106137163002,3.68381060960724,2.68551835902268,2.63240969730055,2.86358092517744,2.56100414625047,3.16847430922368,2.51266522956859,3.69040279522192,3.77378906728788,3.8842563246634,4.21147517915527,3.62925646213582,3.43343053242784,4.88051831578649,3.13206456524374,3.07915470047765,3.65889088907215,3.30989116062191,4.04627800486224,3.52880927140624,3.79703106780062,2.73546841718318,3.03505530192848,3.56291192989825,3.15511158553412,2.95227764814071,2.71547364965598,4.33229000351419,3.91123211598864,3.78515308274003,2.22765363255764,3.93606422495789,4.10143727907747,4.3799120241595,3.18009116803459,4.14712639934159,4.05390450042707,3.74603740165322,4.16173558268995,3.84167860788264,3.24654857824977
"KIF2C",7.90776634216979,8.3085370754553,11.5743561946474,11.3484974405973,11.369755894045,7.81092029720442,7.94830196562611,11.742992298546,11.8759702501321,11.3250474476367,8.50750957902567,8.33113322817257,8.13554094300832,8.49123989079742,7.82205482182066,8.33035137543416,7.79438036038184,9.58343325422929,8.0895136823808,8.61655907242503,7.61704816047691,7.2868862467803,8.4873327087714,7.94675606382615,8.60959833109539,9.16875126960048,8.51627817019646,8.7028678252486,8.33202373538394,8.74005827420929,9.50908176399985,9.1869747142033,8.9620571049023,8.55419127369268,9.7190051214365,10.1655107556751,8.82084942282552,8.59844786495503,9.01870225762856,9.39681076557997,9.16650959610578,9.91204995888677,9.4605449551348,8.95711432228522,8.90331057380298,9.73297677060628,9.57089331413333,9.28592814906153,9.99972411968919,9.00212574463887
"KIF3A",8.68418881086312,8.30488827328895,9.21064238967054,8.58920155309669,8.9304740858084,9.07382468300695,8.98929974485356,8.59937999280308,8.72931217702096,8.98882844253903,9.49906363688044,10.1353945207937,10.0159235181666,9.77208965337208,9.73878630953785,9.57531725743662,9.64511902282674,9.53582817564712,9.714163109401,9.67196560857776,9.25366127543513,9.5273224057373,8.93956226370507,9.35781613016054,9.87677907599625,9.45706329961228,9.61325068149877,9.38796721218121,9.36918739518324,9.78187126597057,9.45379608136684,9.26975781889936,9.4322567053395,9.6900152851732,9.035476447375,9.19997686737439,9.27767250258192,9.60695622516875,9.47630990757536,9.1590540740131,8.99180048666756,8.79218089323857,9.26756001707098,9.92504346399969,9.50243763688058,9.89460995915691,9.74042070740681,9.32050917921849,9.39715046437245,8.83775323373611
"KIF3B",10.8792173914134,10.6799697075219,10.3756733859692,10.2879699914828,10.3699931584264,10.8911706803642,10.7853007402571,10.2061787610071,10.0556480129745,10.4287141428171,10.560708646219,10.6661804131682,10.6485880975452,10.730638605912,10.4360090690148,10.5907833120066,10.6700134708061,10.4297987674511,10.5431770911897,10.6321153512269,10.7141260983572,10.2735514417696,10.8328175414454,10.7824944641224,9.72176317235557,9.94996973692782,10.6907748302437,10.8884546054779,10.6780849732133,10.5319215306669,10.7935063573512,10.8280582188339,10.6633357260418,10.3266211194375,10.8482488325858,10.7222138344618,10.5127214338267,10.2277852481478,10.7680066749474,10.8144466546972,10.6282349901635,11.3496295254557,10.3032990876339,10.4234925115367,9.54582408968807,9.84480966670248,11.0203256847585,10.9143447251971,10.861654004858,10.6954771988261
"KIF3C",7.57499534114883,7.70115944481,9.35658726452795,8.77811685432756,9.18044732650912,8.09910619274216,7.87518917400492,9.51023839465251,8.8154145451205,9.62480693227725,9.99817330792532,9.82127489470231,9.53902396271519,9.73199954719191,9.37716701563243,9.23805796210766,9.73449976685105,9.73719216150671,9.24761023095503,9.39657274153727,8.89755612152132,8.84281004688968,9.68169953770529,9.37835062559957,9.47711266189325,9.22246926652866,8.82504707339972,9.01829379655907,9.37999940338106,9.25536213722601,9.83187991466973,9.06403348998306,8.93864647012846,9.10704455221243,9.27746331332692,9.21356324211991,9.06742555330908,9.35781613016054,8.89086733847364,8.88408840511804,9.07952922328785,9.20827607133817,9.29871145561351,9.77509767011689,8.87955784203318,9.5460799808961,8.98515945623357,9.26935803970557,9.41698364310509,8.77426137167173
"KIF4A",5.52660333408074,5.76046733376452,9.44119831700619,9.12343399916703,9.05109294130165,5.43756733100607,4.34508373121106,9.36135809710835,9.78529411925917,8.83467452013959,6.48658762568047,6.25125304585579,5.36242333135489,6.3748471912596,5.79467064206007,6.23822031060787,5.57031355530817,7.20911074164795,5.77299417665284,6.50863067247653,5.27772309900606,4.99489064069508,6.3607795801642,5.10637511900243,5.2884116833944,6.44235139874019,6.16332769403467,6.34465419917314,6.2075599953318,6.49373777036246,7.64621122012612,7.63327340671078,7.09606003705607,6.12349303462469,8.02624360493267,7.6986093851725,6.58689139032085,5.90476716481982,6.83300752163834,7.20243927136194,6.70140637194351,8.3776520178996,6.6687283262405,6.9094074094027,6.46575892978124,7.14309555670229,7.3686024657714,7.0588383989361,7.97148484410022,7.08378486140282
"KIF5A",7.17089523826263,7.42369974619201,5.66623608929701,7.02344988493956,7.31480505648192,6.14531829896991,6.08626427444741,6.2605609201067,6.26493652119888,7.21539524474588,6.89625172295512,6.46087649339488,6.09290483324819,5.7538414301735,6.68464216131938,6.34852364890125,6.40979703242206,5.91463931260374,6.44950836012849,6.18051359234573,7.0202737169982,7.00244136299848,6.61541906158872,6.76643193031417,6.24910313134222,6.52052959328169,6.87036648334216,7.36751063196696,6.58233543907871,6.51628596768489,6.79979225902919,6.49695844723067,6.72152912405576,6.5981092758645,6.73507753985539,6.58663778240309,6.55089554863885,6.62442506164373,6.9885238625588,6.89872254422594,5.83112642387034,6.24080597659328,6.71947643939177,5.61814131439581,6.46840377820389,6.5013421731212,6.74695697530349,6.67480374973329,6.92608892619604,6.83515093756447
"KIF5B",11.8220833583262,11.8008175164492,11.8230691948507,11.5481350073173,12.0830442422288,11.9209287760889,11.8759267150501,11.6633332247104,11.5481350073173,12.1864291701395,12.0566376277631,12.2119811640216,11.8439456124007,12.5778158369929,12.2521902157972,11.9249431472526,12.4276604918513,11.8170396894523,11.9466896356356,11.4836862199397,11.8950325568147,11.9738192898343,11.4291490141949,11.9770621129584,12.1895857781182,12.478937142723,12.2630280111042,12.5683850093709,12.5697420934118,12.2768473802963,11.646440698855,11.818721674153,11.5494551364016,11.7664048195765,11.5294028289766,11.9193218235139,11.8110965578085,11.9342937263308,12.2269088924149,12.2184544635676,11.5171238887959,12.2021350299424,11.7434989128047,11.8353420039074,11.9614560726031,12.0566376277631,12.0609955355489,12.3050184001428,12.2101813660032,11.9887476221763
"KIF5C",6.97549088294169,6.77898584803004,6.23570977043998,5.68813853762072,6.4121191078832,7.76681783558419,7.36554584982412,6.02479517405518,6.00578764503619,6.6192152743074,6.89850376263747,7.07234226076454,6.98491147408446,7.04163016833731,6.9366383632812,6.87186941624732,6.15563503277457,6.99299612556163,6.58814161172973,7.37272815643374,6.5883689997033,5.89981488973963,6.83848606834486,7.25926978009549,6.44484912374362,6.3666227521124,6.30215064625943,7.11373737371924,7.3034646690766,7.09405113213163,7.52208699863025,6.58530801188705,6.38918790592003,7.3530435639086,7.33464686912462,6.69916644014955,7.05097541145485,6.64545530370419,7.56644016261766,7.06605910750151,6.89054751962407,7.64133783762618,6.66642857199737,8.01604685818469,6.38800497392185,7.52645351958168,7.9549248210538,7.91898706358568,7.40189095498099,6.02164987814104
"KIF6",4.81397300484276,5.33667766113226,5.65625690299133,5.40409339717263,5.37520989167196,5.43547626252189,5.30675253432317,5.43224800263298,5.91906036000376,5.37520989167196,6.48474346848845,6.29792872901302,6.82525995733837,6.89696042309763,6.5647103698506,6.45914979265215,6.48561775418325,6.21028180547996,6.4309851509126,6.23500968914686,6.36605545761807,5.88490017889067,6.63505729115552,6.57535294107986,8.52563991973613,6.34712269133248,6.14543679201126,6.38912119144555,6.21738792170106,6.15966204783318,5.98477842460353,6.31077031542308,5.81542829350523,6.10791800925923,6.07168706628632,5.72583032622334,5.95550841679837,5.59865973619875,5.73932995597704,5.90847778109752,6.11005761733982,6.97696232989124,6.17193143021796,6.94239795823408,5.76118502005342,5.75267913610928,8.18078437966946,6.76170703269436,5.72158354105224,5.23246003761307
"KIF7",9.06878971352185,9.40948829044703,8.13069258059993,8.3761743868979,7.34127644619877,8.83951567273036,9.16229798588364,7.80677593657894,8.56983430902951,9.12409938433732,9.00744169206669,8.55047268541908,8.95945293316834,8.49057661639706,8.23030908430249,9.18873052225357,8.39414268275444,8.90884264018426,9.13085372471389,8.97779885588985,9.45851898831836,8.1108190341405,9.30785713294228,8.57935825407937,7.35949211912825,7.33417737495221,8.96901590269209,8.67768640218716,8.8921626461631,8.79608220703838,9.31291200590662,9.25294071203604,8.80537557316315,8.74778142593254,8.43394609220817,8.98386253970738,9.18744802091817,8.18814906755144,9.18437646533637,8.31538992872265,9.54403710982482,8.90425342562502,9.12523510062636,8.86387657580929,7.23787136406421,7.01733433914569,8.80573838624923,9.10542506437901,8.9745988868128,7.82154463462036
"KIF9",3.85102249268684,4.77291789892209,4.79922344271571,5.02925057300601,4.36406035964553,4.4655508008382,3.78139006210505,5.03591910777033,5.28422991131861,4.20796632049303,5.12606126018498,3.9145378794282,4.74527676031518,5.55596121079319,4.62830794324784,4.76763652088712,4.14765369386393,5.58964300986807,5.37044743791679,5.9834196648205,5.11654222714497,4.47901008694532,5.35841081679635,4.54079058052278,4.62698927769648,4.49929260520833,5.55688201720989,5.53327360487867,5.5285989840933,5.37617841678903,5.45042853263743,5.0938695795863,5.19903506649123,5.00917168377758,4.85122692731742,4.61501052405826,6.38230340340628,5.17936078317796,4.84348409834848,5.17337072151018,5.6483650413253,5.98803385215472,5.14480381648407,4.57389288820822,6.05993839317681,6.32625459462875,6.33870160621093,6.46158523313107,5.93672331887267,3.35373812211205
"KIFAP3",11.1675196538611,10.7679415803687,11.3895109882082,11.0914640614468,11.2235812293341,11.0752524171628,11.1055054025462,11.1281468102004,10.9696426555425,11.2929413152962,11.4079819004487,11.8138016383929,11.5255353629659,11.7710830366212,11.581003975116,11.7915067189818,11.5494551364016,11.2878577296124,11.2634237664426,11.361966613066,11.5506803166265,11.1186654578109,11.5181448763091,11.6807306049954,11.086636099945,11.1762536037806,11.7099705731405,11.7828263670451,11.6220268992334,11.618725011751,11.8293721126155,12.0450857112727,11.8254941689004,11.8289250118771,12.4945280038402,11.9412486897409,11.6668435852841,11.4374042816258,12.2057848680097,12.3991579216535,11.5119775819464,12.9000393410567,11.756773107325,11.965448726905,11.2383327659188,12.1021096913593,12.2734417281321,12.2363016506265,12.2854599077047,11.1094329471296
"KIFC1",4.29016316068045,4.01798334702283,9.59701567502055,9.16629203822606,8.35228445894337,4.46987120459636,4.82551673050913,9.66729608852592,10.081147958824,8.09401196747382,6.30765251774391,5.79988925663886,5.13704077067133,6.05512736593946,5.6915111218965,5.59452170955933,5.2539533902414,7.2561833288591,4.93815131677476,5.09808570718421,5.1546148229789,4.86959338350114,6.07302011983256,5.09632519208309,5.46078785567695,6.84223377014256,5.04409794333145,5.72485355174231,5.61666387031702,6.34409722880299,7.50990341696456,7.26763982750731,6.46772051567878,6.18810448351651,7.29781462691307,7.99425203042037,5.51013383043373,4.84036561904954,6.07356578677403,7.48070978846242,7.0823034486522,8.64464507855371,6.30143907867339,6.90490180535432,6.84757424512844,7.94152029291627,6.48744564636472,6.31308629760289,7.59203772649001,5.89302140506379
